"Feature","X_9444360021_A","X_9444360021_B","X_9444360021_C","X_9444360021_D","X_9444360021_E","X_9444360021_F","X_9444360021_G","X_9444360021_H","X_9444360021_I","X_9444360021_J","X_9444360021_K","X_9444360021_L","X_9444360049_A","X_9444360049_B","X_9444360049_C","X_9444360049_D","X_9444360049_E","X_9444360049_F","X_9444360049_G","X_9444360049_H","X_9444360049_I","X_9444360049_J","X_9444360049_K","X_9444360049_L"
"PNPLA2",6.73103283672379,6.04857242004826,6.53313125528076,5.43254715089516,5.67118046134005,5.46366077895502,6.13766933065276,6.38110610714732,6.38621759953996,5.56604777634008,6.02504189738088,5.96337219392678,6.36307190485676,6.50815407651226,6.52955691913153,6.33980858751748,5.96678823809196,6.26067980492911,6.57238076757657,6.5587996385055,6.38801311839082,6.39891765586612,6.08869478906043,6.06141097322906
"PNPLA3",4.32913299237183,4.34967845189067,4.64269474696664,4.62618651392956,4.79782092635434,4.34948578249578,4.64921980387188,4.25521515805886,4.6493923473732,4.39909657091477,4.34602649353496,4.35259199179939,4.44070877220638,4.29157377185922,4.34242747189669,4.37877780021994,4.50822360049036,4.34517041846897,4.51412402512108,4.36744705717915,4.32549907104142,4.35921980178233,4.66574463351617,4.60285046212224
"PNPLA4",4.48129434643252,4.41477286395515,4.35396424542013,4.48690156487076,4.33128500738198,4.32841867790703,4.26801148429074,4.43139076172865,4.22079314513255,4.39077619355228,4.31391645479328,4.2430916848794,4.32708788310244,4.48590298765891,4.23091133487886,4.37643745234125,4.26268801393583,4.3405507806618,4.57748994956454,4.48324344909111,4.34727037116824,4.40810681407704,4.34393805367748,4.32191931587355
"PNPLA5",4.24628860966699,4.27999454962587,4.3981957252052,4.32418338776018,4.34554541455124,4.30249545676222,4.36213814017382,4.62843126598486,4.25171668866582,4.19678628749496,4.26635119599207,4.36888880692836,4.37201105873388,4.27452849777086,4.24297752451069,4.35259199179939,4.43045339381292,4.28947308478981,4.29082061050868,4.34554541455124,4.2365073353966,4.25443776177976,4.29104510276905,4.24722744849591
"PNPLA6",8.76440086848102,8.6819549238469,8.43569529425607,8.05021012937148,7.89056681966985,8.03245771450359,8.46297835403512,8.78592841014209,8.86093101857588,8.08121582219358,8.1583560045507,7.94329482417935,8.7121177194631,8.79157590733642,8.53933561355569,8.14196750374748,7.98918021911779,8.07217597918357,8.60675900970494,8.77470391483561,8.85447808022723,7.97794629909988,8.34134168509348,8.14864482206966
"PNPLA7",6.39009312456486,6.76071672918496,6.59463201918815,4.89370017978315,5.03124998914827,5.27268491369891,5.67982521387174,5.72393873094515,6.04766397576738,5.11733765975214,4.73599126452564,4.96763078296247,5.56325364248846,5.59879023778012,5.62576293773431,4.65651726711841,4.54426957437625,4.79707665943699,6.43392908397746,6.18557272027445,6.54589386660167,4.82437821521749,4.69794578667624,4.85605307488412
"PNPLA8",6.38668464945528,6.75360353045274,6.32207400596797,6.46161190618965,6.32747344861568,6.14804789994227,6.69945342068626,6.56249315307192,6.48092089890402,6.16305771378735,6.37987953674994,6.47241614568412,6.49495169064095,6.68234750423731,6.70447672875231,6.6558849848678,6.72630002583663,6.56541578328508,6.80670760066021,6.4692987002366,6.73445232485238,6.31793577436357,6.45244319296006,6.74774218556542
"PNPO",9.01456616747826,9.02467730367021,9.13654198247227,9.64107287685773,9.61355883230306,9.76727368049013,9.76873530827113,9.87968497711692,9.74699669199263,9.75409373160774,9.7798694020201,9.71439537516152,9.65542593795839,9.50621617565457,9.59353073175974,9.68119405499611,9.63303261122301,9.6022731216965,9.37432353673818,9.58549419259474,9.34968614724152,9.58077629582579,9.68119405499611,9.78363905019677
"PNPT1",5.25684912105839,5.68824361127289,5.77082266325506,6.86361545235485,6.55787478047834,6.6021384984967,6.07226142869276,5.98455535832759,5.66970509938254,6.82516773033372,6.93688042609037,7.09570214316423,5.66734137411038,6.00234078362365,5.81072606777451,6.40613001203268,6.6310825676068,6.68123501121915,5.8422394868038,5.71949632103693,5.82505862414441,6.2675234653985,6.40155096868788,6.54946009370933
"PNRC1",4.47162035047281,4.26767672823919,4.57358852128899,4.23766993124696,4.23805750110795,4.24699321041677,4.33463297186935,4.62034385402539,4.39784994902491,4.3163608093355,4.26948506873161,4.21486647815095,4.3579209376443,4.48045943062244,4.31584770060814,4.22618307581693,4.26941816464194,4.2339404523572,4.49172363116991,4.53913261036315,4.30344886312128,4.63920884646002,4.24041422996537,4.20717491243298
"PNRC2",10.0313217975962,9.85252913192235,9.95474728670251,10.2043568735804,10.3168421971483,10.0704840438268,9.92788869001591,10.1794734274773,9.96516464600986,10.3685107445932,10.3787461556793,10.3129866450042,9.92957245005909,9.87533942872924,9.96932620958259,10.1794734274773,10.1052889349773,10.2149056628496,9.89513307809678,10.1237789217007,10.0821764462271,10.3578792951703,10.2176141535408,10.2610417222549
"PODN",4.44894183238106,5.31537037224953,5.05684629433022,4.32218212668656,4.63449953270852,4.44972689626474,4.82919033800403,4.62429974200156,4.78483676210632,4.58157983660684,4.59066530109778,4.88250637483521,5.11287662039293,4.93556194513634,5.15662000817205,4.52251432941637,4.5732628540324,4.28761310820868,4.64742978597296,4.47229669720573,5.01059931825906,4.99185691971969,4.26281484435543,4.36416215405743
"PODNL1",4.36305017002023,4.34967845189067,4.27682233749012,4.34176465778066,4.28977125556873,4.20804570975112,4.24155068356383,4.26767672823919,4.37648955941961,4.29530395843495,4.36457595017971,4.38243930647462,4.48747477078798,4.41554255416684,4.34660383228256,4.53375305129753,4.45615691254429,4.26824598657886,4.41601510108045,4.26781209017222,4.29346840190061,4.54903604145992,4.32673733108593,4.44287801066754
"PODXL",10.8934530423714,10.7985593576703,10.8269388398073,11.3300927635328,11.2730402151813,11.2825863858184,10.5350442334058,10.4142841757794,10.5402166175038,11.1034898315343,11.1526940072867,11.1360109967464,10.0838667749063,10.0531223242535,9.76528569771022,10.4357090705821,10.3255722200509,10.4591623773008,10.7135867868374,10.6851464240264,10.6670780545732,10.4636901491304,10.3897655021598,10.4006746395492
"PODXL2",5.24480106907067,5.21106619206254,4.74140450204066,4.61745638003289,4.48790174822122,4.64148641125303,4.73324471782993,4.71366890151906,4.48535803906848,4.80453964747897,4.42890774987453,4.83089932036091,4.84241521842284,4.67837145328466,4.45247214416607,4.33209513354558,4.36579911369295,4.49058675150162,4.64024890472335,4.8008508700491,4.55178373434495,4.57358852128899,4.5096975024805,4.3340898819001
"POF1B",4.81841962919889,4.64269474696664,4.40939158412965,4.41601510108045,4.29165007478435,4.45273086859658,4.89905599431909,4.29941503075233,4.76154124400422,4.39077619355228,4.59498529657299,4.47671565503639,4.38878359876609,4.39188555195899,4.78426325737108,4.74159565288762,4.70557699313933,4.33382156501846,4.56355776884047,4.39032873002679,4.438171175491,4.57797586648313,4.57193682910603,5.0342159864334
"POFUT1",11.386089133639,11.8052130769063,11.4570707542645,10.9375912685164,10.625655357141,10.7813014510524,11.2873467108753,11.2301604288553,11.1526940072867,10.7670979719312,11.046333775774,11.2675083466659,11.630314421334,12.2239915489919,11.3250288603603,10.5225935534387,10.5647962943785,10.467978834555,11.5795947490632,11.4423840276924,11.8404139622325,10.2944768835483,10.5802033697145,10.4727455862684
"POFUT2",8.80386125643648,8.75285368856434,8.72877002695688,8.09266778321021,8.19163383212576,8.07132697940929,8.12835832122554,8.25175739090586,8.25827043651699,7.88630478846469,7.8914278437853,7.79487454080246,8.26567250986024,8.25779917893056,8.07915011498667,7.58968054139984,7.42598310618479,7.57167181571894,8.09939037486828,8.18375822540592,8.05680572500362,7.52701890519302,7.63488490534503,7.59749212755205
"POGK",9.15690409925465,8.90704014154524,9.17803134874318,9.41188116467277,9.48424340063471,9.5432650141006,9.00689806284883,9.00960053347338,9.11510806422253,9.32790758521348,9.32918847297872,9.47203873743331,9.32790758521348,9.29667671209655,9.13297029004447,9.53587833362778,9.45147680040538,9.47501512931997,9.45147680040538,9.31285405142574,9.39814638112317,9.55586680639111,9.56100897443719,9.53626293745668
"POGZ",5.93515934615449,5.67288999669835,6.04138007083343,5.56534973466039,5.63649700605335,5.61519371850066,5.41159239806216,5.35289019380768,5.4182126906113,5.70712238488874,5.00824412963034,5.17210702190898,5.83425422996143,5.43359061847388,5.56452433902778,5.13013660166599,5.204989803918,5.07939198761481,5.42193210493431,5.43157271578013,5.68917596478685,5.44681039571565,5.38839495738639,5.29487107129325
"PRSS53",5.10581548859945,5.31537037224953,4.88739809228261,4.56789422459451,5.3940503300538,5.63141283059113,5.05089792848059,4.98215839364072,5.28512966096418,5.50189968546284,5.44605225160209,5.47113232979325,4.68468252779305,5.27315113899394,5.18514826360572,5.13387580105558,5.48320890581311,5.0236057848166,4.68107966129839,4.61659405806453,4.4594730806653,4.45628966124653,5.06410079235711,4.76509305199637
"POLA1",4.47782056305646,4.78125794359578,4.37643745234125,4.40195565141392,5.1214418892894,4.53558064140716,4.47919801855952,4.36447199083868,4.442498020854,4.57797586648313,5.12724602539884,4.84828974365773,4.32305063110367,4.35652783990305,4.56355776884047,4.85208183144746,4.59330192181317,5.1096031017887,4.51695627787859,4.46915987124983,4.38526692235614,5.09500075665049,4.60150834980646,4.51197819314005
"POLA2",7.83151684812612,7.83623296767287,8.02742091580305,9.46109520562259,9.62447519154488,9.57967689577721,8.47082733021951,8.43733494357406,8.16874402014848,9.39252710234356,9.51073072832642,9.34310187922303,8.8782545767529,8.50855314287959,8.79780932623944,9.67983883691933,9.29449575149702,9.44498847163892,8.55980632874707,8.74421635555552,8.76146039554657,9.5540047324822,9.46938694866037,9.46109520562259
"POLB",8.5820861729222,8.81247739371981,8.79732299239548,8.42636858350679,8.37569910246136,8.45549747610261,8.74600256832948,8.50714947693627,8.50247451541038,8.21121792111305,8.12773519588747,8.13264842440978,8.89172601887787,8.80072389150869,8.84586821152782,8.17127985438632,8.30577566606311,8.31206878898094,8.46347229677908,8.72828819773948,8.53675622956472,8.11679753617855,8.15374078874349,8.12473398119697
"POLD1",5.29563593219436,5.57086129440819,5.38588284667842,6.78321336595578,6.93908657399859,6.69539894201624,5.2950241845623,5.34463485780469,5.05631831825694,6.71054483944544,6.63504948013301,6.6415064079553,6.0897542996344,6.23169655521687,5.94025896658464,6.71266696114924,6.5587996385055,6.59095762119366,5.3502421755461,5.70343555978324,5.77828984913632,6.22680889503409,6.68970346069643,6.59313847776636
"POLD2",7.89276900441735,7.82225060222035,7.94536925972453,8.91999228480272,9.03058601047221,8.79874100811065,7.96412283311543,7.91596505049804,7.9861013793181,8.78867676585099,8.88107497251322,8.73717609316385,8.24753083533289,8.34613402365188,7.99345599819268,8.76850748790914,8.84810050711626,8.77959545893402,7.8803983499123,8.013391117689,7.98056665559229,8.94165828579293,8.59452587578207,8.82715665769231
"POLD3",5.99057125753271,5.87302795227004,6.1617988498759,6.70488014372714,6.73329456295382,6.6415064079553,5.99194145578134,6.2158922693912,6.13382224235004,6.64817431633956,6.8893996143297,6.72274731489507,6.14592721755904,6.1700036416242,6.39987901621186,6.52994727732591,6.47707971951689,6.6345050541648,6.56617723583165,6.42079830830339,6.53040256176571,6.61850431137914,6.66082441323215,6.60263342084546
"POLD4",7.3525930958705,7.35384307566323,7.48887586871514,6.51280247102508,6.48468475572326,6.28970707012479,7.36542724518904,7.1046398955566,7.33369363030464,6.47038379329999,6.40051956739553,6.1882543575876,7.2007940843092,7.08307779646679,7.22182642064092,6.17812052783192,6.21980919500095,6.25187227970587,7.07761428812184,7.0419986580857,7.00079542065973,6.35956230853296,5.95893370530641,6.45340384870749
"POLDIP2",6.4655284456499,6.4371238167782,6.45498068149608,7.15776553180234,7.02167135708833,7.050730317591,7.03639993510337,7.03374151311891,6.90171878997616,7.46546239727013,7.42311387674773,7.31409006245575,7.07031964000352,7.11371794493187,6.91183845733662,7.54951008848424,7.67477905506362,7.50587578069765,6.83862312536673,7.12239412670262,6.87853336294888,7.51963435103313,7.20619802452321,7.42881175368772
"POLDIP3",7.62262969545963,7.56608391779527,7.4703857611547,7.78855363653849,7.6821443349723,7.72740833013993,7.42722350480958,7.55484277003741,7.46965680521666,7.76972606885622,7.68590050347596,7.42745050458478,7.75688824165753,8.00412545287108,7.67953704217072,7.72254975644504,7.69826889736884,7.6560208385414,7.80356453504503,8.02981501287624,7.77533433297739,7.73662578664783,7.76764492141058,7.72723813056589
"POLE",5.42599186447032,5.71423890924856,5.19023747273834,6.74589511954987,6.66734469357072,6.73354878541159,5.61458041158624,5.77027207689568,5.51345988170343,6.76035635608415,6.60720342159918,6.45765050890119,5.77560391803826,5.84250141035733,5.29884102642323,6.42835612065889,6.51933758962659,6.5979247893159,5.7315387760227,5.29632320370447,5.70481922398992,6.46760160677907,6.34480941188366,6.5573323465475
"POLE2",6.68527102480366,7.00006771608331,6.63184045463755,9.06761297167078,8.91160348203277,9.00766904566469,7.33419662058647,7.57102390622933,7.65907249640813,9.05607251436943,9.13856984469792,9.0373575328387,7.34741622278903,7.42087050652905,7.57695483697638,8.65063206945447,8.8391636507047,8.83831025254631,7.19378988968111,7.22861597539729,7.07630085249741,8.77025012812314,8.7398360377972,8.69270182755677
"POLE3",10.9908985688412,11.0104172069579,10.9383144102064,11.9181969764366,11.7976698705388,11.7747114745525,11.0397699727507,11.1970654877791,11.0957539762679,11.747484857041,11.8937264608382,11.7827558663347,11.2014856706941,11.0716409619546,11.2164324874328,11.9883887423333,11.8264623247765,11.8101815582315,10.9997855462084,10.9979819566511,11.0957539762679,11.613578350045,11.6481149437935,11.7775497530826
"POLE4",10.2797118541142,10.1620972518193,10.2008216977873,10.7824213360881,10.7251139344347,10.8539915612995,10.5278799055706,10.5802033697145,10.5715233215445,10.870300309188,10.6714192224803,10.8485673320471,10.4863990554656,10.5705828705307,10.5477177229647,10.825796695607,10.8269388398073,10.950227632443,10.3508238402472,10.3702557593332,10.2176141535408,10.7618695637488,10.7149625433233,10.6507374204802
"POLG",6.68354686430181,6.53601675111719,6.64469402872992,7.08405283175535,7.36110093027747,7.24378656015392,6.60263342084546,6.78132921686971,6.76696733430793,7.31563800075387,7.12467888865233,7.09050687642827,6.76093845251254,6.79590122599282,6.53371530446558,7.29691398759669,7.3658099645725,7.14550517160926,6.95729274071213,6.58864855395192,7.03541505685541,7.23718772630638,7.35165489978876,7.03342033755087
"POLG2",6.6519451404205,6.78727366107636,6.92134220118546,7.1160814771233,7.09750290757246,7.3267643521948,6.58282831065202,6.62680061361581,6.66716725807091,6.6161776739175,7.09813922563464,6.73808899046531,6.77266878094511,6.71578711478236,6.83140975148189,6.97577356032097,6.93893960238174,6.98716649988579,6.71710185474567,6.75852537965784,6.68293268248746,6.90578520534821,6.93437604000641,7.05016345563403
"POLH",4.65785483537596,5.39904341260351,5.01314053772879,4.88851991522185,5.29914622788197,4.91594441901961,4.51859626788748,4.93202988889464,4.47505346030643,4.35772322994241,4.68107966129839,4.78125794359578,4.89040710496014,4.89548759550932,4.85843572209229,4.81029559488222,4.90591157427449,4.80671246195767,4.80358221904411,4.91351807864391,5.1228131131601,4.53314650494127,5.22602695144299,5.15628462377957
"POLI",4.37432230316551,4.36518657396599,4.2543445308923,4.36243973209962,4.29165007478435,4.2595456148215,4.36961657122809,4.60402483434073,4.77074715596843,4.20370140549506,4.29530395843495,4.22378841451511,4.42229094906288,4.4746456713689,4.31584770060814,4.45090862479796,4.38472614535873,4.43779005116983,4.30723274326358,4.37739190157906,4.52084363230373,4.51131146028951,4.45668862380624,4.37347553727161
"POLK",4.42903564427644,4.45775768320017,4.38472614535873,4.39626518299465,4.39032873002679,4.32409616214677,4.26801148429074,4.33427048685116,4.32244591519176,4.28992195028531,4.35544128663051,4.30457289142019,4.38060015631268,4.27452849777086,4.38233346742859,4.49501914034323,4.31149791991343,4.3767561948692,4.44933453361439,4.51101690812807,4.28798408307633,4.21425579956313,4.24171758260308,4.39682491676478
"POLL",4.42265569900678,4.71366890151906,4.91050277706206,4.52203890385399,4.38179168310126,4.45588836097629,4.74659898398027,4.88945759262434,4.74140450204066,4.52719587714634,4.3746378834499,4.50500083742494,4.98417327690516,5.01882843006064,4.60861139586786,4.29415435770444,4.44141754079224,4.59312719995713,4.89473725909005,4.47573545920559,4.53130482077991,4.3409200225141,4.28947308478981,4.57358852128899
"POLM",5.01937451938546,5.01855926353821,5.21494277629801,5.71091458149603,5.64072017464695,5.70430050550272,5.64264665988296,5.62430130905029,5.1275843190053,5.90467896761815,5.76894981169652,5.93761333677377,5.75382312946383,5.68532611922882,5.23576208698542,5.92520250750605,6.08187768491438,5.73108616375896,5.52629848189874,5.47923958012422,5.50897890261905,5.58119407752982,5.74112336418671,5.6158067609093
"POLN",4.93649191335713,5.03958057686388,4.36868047194538,4.48690156487076,4.26569379940433,4.45920466480173,4.31374726589625,4.27103763831256,4.48535803906848,4.46915987124983,4.38243930647462,4.32514579282201,4.49846947791945,4.53054169511618,4.49228669829224,4.25777280895466,4.36868047194538,4.26824598657886,4.31525413203746,4.4389376831925,4.80594644567386,4.35921980178233,4.56797609911733,4.31183369856182
"POLQ",6.21980919500095,6.36799287434088,6.26212945906241,8.23128003044629,8.2416642749811,8.16977767590887,6.91063982983776,6.43830269084388,6.63405120886542,8.02920535561327,8.05138891405351,7.9694810656176,7.08891814806406,7.15763923235948,7.04998201275698,8.25779917893056,8.13104113034833,7.89912884187527,6.7366241504088,6.74255881604792,6.8097114349056,8.20442731475014,8.08980227186079,8.17150921620332
"POLR1A",4.75556792133885,5.04876719831889,4.52025239865378,5.57817749387905,5.28566789369,5.04708022297086,4.86664084585479,4.84055449436728,4.56355776884047,4.66368608148878,4.78069334413088,4.79263565236997,4.53175034231148,4.5847056459225,4.67244675435674,5.33737429703111,5.06260036099405,4.84074138520071,4.94951798569585,4.64533501457211,4.80594644567386,5.59692848303525,4.96929196435918,5.07044037105008
"POLR1B",5.17872433859685,5.30340869421328,5.3932639165621,6.02845330108324,5.63189781290203,5.62837800246424,5.1370960679708,5.2663876107065,5.18169254114967,5.75304311089626,5.59375794785845,5.69196941421534,5.69132972724773,5.65152333817464,5.69794549800191,5.45909079202581,6.05554834642423,5.73108616375896,5.81580403038612,5.68736898602995,5.91995001041212,5.75432434786187,5.5294252862011,5.83872511574023
"POLR1C",9.50057586701367,9.46541285900087,9.52638464991795,10.3193284425159,10.0993063939455,10.3145452077959,9.68775432985489,9.72528417863312,9.67121995500281,10.3330548891287,10.2118829317947,10.0804896865639,9.54028904451338,9.45357023777062,9.6107706578529,10.3323859965087,10.3659894722987,10.2832424462044,9.45040316486798,9.47864274995642,9.43246309932745,10.2617763420643,10.24919219394,10.2523522328454
"POLR1D",7.85229390316434,7.57983263616395,7.64346366156356,7.55285932941448,7.33536958304849,7.3165810511011,7.46843540253613,7.54589573410872,7.44131685065825,7.37677447211057,7.27931814142679,7.19261921072731,7.42060738308342,7.34846783880073,7.22323516733775,7.12661594461297,7.1418066537298,7.46600649043489,7.60851487012148,7.56665478049512,7.39831409474478,7.31280514538362,7.20741875290224,7.28169600728269
"POLR1E",8.41205713756757,8.44658263899245,8.37475770794833,9.63303261122301,9.63303261122301,9.63777914477826,8.5774751223351,8.65016830756373,8.61220721716945,9.3851518578334,9.52224592541829,9.39618502166409,9.24665096600356,8.95325604587214,9.09719753065638,9.51451222990503,9.61848447723429,9.71763674230303,8.42399026272242,8.55926462070272,8.487453889514,9.08638994566471,9.24873743708283,9.19090948596272
"POLR2A",8.86164838703029,8.83737750195216,8.89250413613016,8.4192569461753,8.5137101944487,8.44427195206674,8.73838704644327,8.80538035781301,8.55468384427922,8.4888768401116,8.60625007600471,8.65063206945447,9.09719753065638,9.23297988764276,8.84740899532748,8.5147459703316,8.45746539200184,8.36821436340308,9.28845221490101,9.17761618153956,9.35377577129999,8.60553263729109,8.7996855782019,8.65555967135065
"POLR2B",8.43241909461959,8.58991547509993,8.4530638182346,8.94346648164485,8.98795015887013,9.01107512538069,8.60452916766856,8.65465007870128,8.33013150719765,8.99622562642826,8.90011133250753,9.20691201320784,8.51614226827932,8.74120631630034,8.6488210567821,9.1874442693662,9.24727425682065,9.23848377830692,9.04084839964882,8.94746577601631,8.92817217999722,9.24727425682065,9.10639872715944,9.06536499142019
"POLR2C",7.83240064729664,7.42507396817649,7.65063120108744,8.01888268767924,8.06264077136296,8.07625760132124,7.84971633358615,7.99246495696609,7.96916924794094,8.31705343946809,7.99246495696609,8.16088914424392,7.86006377967619,7.68778221549974,7.58908750048615,8.28558412308876,8.20657570727426,8.16251599490307,7.73287239978379,7.69567611135998,7.71051780685706,8.10256501083401,7.90473350585537,7.78757454140772
"POLR2D",7.51630549671361,7.108347678562,7.4237792063,8.50021020037206,8.59643735941111,8.56467256974769,7.45635242802125,7.58833804755824,7.52522525618594,8.40091397278227,8.44268336486374,8.39808349803872,7.58342574910703,7.69580658621592,7.75264384664381,8.53708800752208,8.61792566852124,8.68969871718066,7.67868645601004,7.62021805177364,7.72499529484535,8.22106226552083,8.28486152972466,8.22170677591442
"POLR2E",6.18701729817943,6.12325422299288,6.04502624787451,5.87732932839874,5.83013930830913,6.24301065488024,5.63450178618427,5.81772365067742,5.73142563626854,5.61372133659297,5.61237033330477,5.89763795377731,5.5821354661218,5.52642890574307,5.24416862268024,5.88843295974089,5.24890693534295,5.77318779240753,5.40103526597253,5.41476557043304,5.37810137016525,5.54823807649938,5.45833913604496,5.51608927171285
"POLR2F",11.3589257362851,11.1368975291123,11.346206541291,11.7747114745525,11.8698250561506,11.7807857010406,11.3969814192454,11.3250288603603,11.4437787413663,11.8571628699354,11.845436050056,11.6678210733145,11.3836951629918,11.3505362485165,11.4032072242535,11.762255617304,11.8196883752417,11.7705347539997,11.0937777583495,11.100380205043,10.9870861573947,11.7330805571392,11.7786639983888,11.5948143270103
"POLR2G",11.4388999942329,11.6678210733145,11.5868416287433,11.386089133639,11.3188792061944,11.2858018089869,11.5013021732464,11.5632577379026,11.5795947490632,11.4172392698146,11.4464047406809,11.3437662258842,11.4464047406809,11.3939198444574,11.5494977966075,11.2014856706941,11.2329453576906,11.3373430124018,11.4968411765171,11.4665267381124,11.4190141784092,11.346206541291,11.3091043153361,11.2730402151813
"POLR2H",11.3336816840748,11.2314035613457,11.4765309266946,11.8404139622325,11.7958721467245,11.8185870735706,11.3625761433088,11.2630440477024,11.3907286309176,11.7715719013636,11.630314421334,11.5559490142221,11.59857391293,11.4236760802338,11.604083956327,11.8052130769063,11.7560314466398,11.6984694463939,11.2709764592731,11.3025435927855,11.2542239178987,11.7256395280367,11.7874297809335,11.7926512600405
"POLR2I",9.52328376241701,9.58601049986826,9.46638191548308,9.75125073389608,9.80395915934759,9.77907597559625,9.78150958990239,9.67394901685626,9.8773988053572,9.86720113191141,9.67394901685626,10.0158560520772,9.52666992305186,9.6076997408391,9.47130214774821,9.62987220295688,9.65652498695844,9.76185551499531,9.47960296350179,9.41852854897965,9.23953828587729,9.48150465748526,9.45763688466183,9.25553950215533
"POLR2J",6.39845455008532,6.51891157490451,6.58323586593908,7.15118325527793,6.92903357459386,7.08467296583227,6.56363749619678,6.59077053714214,6.53241709614505,7.19175599691218,7.28358776576801,7.13146867273969,5.36766234619684,5.5343622999871,5.42710976023275,5.97196901393022,6.42297173466249,6.09526003894508,6.19942221880212,5.97841893043566,6.01749901401889,6.60902121809336,6.37937417509015,6.37876028356307
"POLR2J2",7.41774500988678,7.54062667676708,7.71284055177912,7.63730236925292,7.65978609924228,7.65021232564349,7.14575989264788,7.45973699587267,7.38478166194273,7.5465389481491,7.44278601878345,7.76662392416459,7.81268384338969,7.92030178561296,7.78275096845844,7.83151684812612,7.95395249432065,8.01131909721084,7.90673885280388,7.32466593765085,7.69165460388029,8.16802315519497,7.72481060239106,7.91245132163084
"POLR2J3",9.87351102879515,9.647600395,9.84113804073078,9.86470166344474,9.92873389948162,9.91529395516742,9.58833159873918,9.50621617565457,9.95474728670251,9.8773988053572,9.71136542671066,10.1869805352312,9.53121038983634,9.90348611669669,9.5329560462198,9.86720113191141,10.0971484575728,10.1130906683345,9.87573938243838,9.54774560091559,9.51600317593265,9.98696751811148,9.83775893881313,9.62028048605274
"POLR2K",5.66349204443117,5.97655858126836,5.51549805038688,6.10205810349747,5.31567207498085,6.08577711650267,5.54251033624264,5.60510236434406,5.70712238488874,6.0198632992349,6.27134178234466,6.2761974646813,5.76872931673904,5.96952485466496,5.57022883792723,5.99165807323777,6.14405843495013,5.98990931646547,5.61015686123653,5.79007062882261,5.74089857429316,6.14448337088287,6.42723894000524,6.46556245592795
"POLR2L",7.26005475275539,7.15717603978248,7.13869596717396,7.9876653037123,7.95082176255687,7.95987981794995,6.51352640359405,6.58094579285561,6.86072189133058,7.47434619464819,7.32346547184058,6.96496373231099,7.73323970307408,7.58489806469577,7.77960834336727,7.99821294673346,8.09857917538781,8.03130930856016,7.2433105467833,7.61711361862319,7.11857092142064,7.90143114812591,7.92975012218523,7.97238014020919
"POLR3A",6.32889493799878,6.49744883341623,6.24038922484223,7.27871822302937,6.99298278884635,7.30393071465727,6.02106713161126,6.46732988646853,6.31816180242078,7.06067080340438,6.90873996395984,7.09348103475075,6.60331366196658,7.0896244655611,6.57540952734001,7.46437359496098,7.31756116997457,7.26485079565186,6.86284096025184,6.85590365409301,7.07190663103292,7.10424674828781,6.81436573536444,7.19175599691218
"POLR3B",7.21908548827016,7.65418674060094,7.50630566163848,8.26937883539229,8.1082400267011,8.2887880739781,7.98529505917676,7.88236135870794,7.82998540704673,8.55404425214711,8.5147459703316,8.4452035696526,8.00917410072194,8.06855307875152,8.05363047983866,8.52205741615701,8.59032103348305,8.56736896132275,7.91968127632527,8.20416236237976,8.00897576066619,8.50168697005899,8.52426323634627,8.49292039504016
"POLR3C",8.92722168585314,9.13979585170224,9.01048080719691,9.34699327702723,9.2738775782541,9.30078097623315,9.0569305360628,9.10350574759495,9.02593478614718,9.56755164234557,9.55967934876592,9.56755164234557,8.97949595812124,8.96388278567252,8.89222583345269,9.1241099135561,9.17088420353674,9.08126085780756,8.79921337046061,8.96726159248141,8.88526347376858,8.8495476945311,9.0882741505378,8.91493247931563
"POLR3D",4.91304580406813,5.15402741952261,5.31973714697655,5.79484276156319,5.99604425972026,5.62515410619814,5.19970875003073,4.71845619912398,5.06524194853977,5.71561225682435,5.47377224680811,5.76685374424887,5.17078393949256,5.81238505250092,5.27563356008958,5.95147336490878,5.80970832694406,5.72938760376925,5.11424073258943,5.47438080072291,5.15971589047359,5.95380280676218,5.53345411901888,5.7120617679122
"POLR3E",7.25557712822485,7.19834034280904,7.21399289660313,7.75897107725325,7.79541581929459,7.8142871663711,7.66245897062425,7.74522449895534,7.68655719343322,7.94373436542704,8.14370084288818,7.72084110853507,7.13788523519528,7.38523119833396,7.20061019838945,8.10278369395916,7.92855395352452,8.06604302762746,7.0883881829172,7.25821039792313,6.9851750673768,7.85574946541341,7.81046297185497,7.8803983499123
"POLR3F",7.38830227721102,7.14474073854215,7.28478331272216,8.04819035640924,7.90242390562233,7.89276900441735,7.2107095694221,7.22438127439944,7.4280091211419,8.010340255299,8.08423132602138,7.77242295606168,7.5985470253954,7.48243629457598,7.4993457041324,8.19163383212576,8.23300927696207,8.26473466645976,7.49124990852931,7.50007641906931,7.46787524720493,8.11528086975898,8.32444201505708,8.33481222930366
"POLR3G",6.81455266351882,6.9536601421818,6.69420939866031,8.45746539200184,8.21018309751134,8.43889478375961,8.26734153475544,8.2808276330167,8.06653641816443,8.65337419184868,8.85412739590918,8.90662685317314,8.49440464174577,8.56530746835843,8.37552716278011,8.84902635284542,8.9311307477643,8.82229121291482,8.51820959144861,8.57710528604382,8.53446406916522,8.27129653146472,8.41041499119101,8.44188841481809
