"Feature","HUVEC_scr_siRNA_1.CEL","HUVEC_USP10_siRNA_DLL4_1.CEL","HUVEC_USP10_siRNA_DLL4_2.CEL","HUVEC_USP10_siRNA_DLL4_3.CEL","HUVEC_USP10_siRNA_2.CEL","HUVEC_USP10_siRNA_3.CEL","HUVEC_scr_siRNA_DLL4_1.CEL","HUVEC_scr_siRNA_DLL4_2.CEL","HUVEC_scr_siRNA_DLL4_3.CEL","HUVEC_USP10_siRNA_1.CEL","HUVEC_scr_siRNA_2.CEL","HUVEC_scr_siRNA_3.CEL"
"OR6F1",3.252140188,3.2515736,3.232589586,2.860786794,3.012521779,3.282242978,3.261341642,3.417908046,3.247502192,3.196067399,3.170668564,3.182068245
"OR2T8",2.531079922,2.170919707,2.225161782,2.18118771,2.295507239,1.923239435,2.054070429,2.282977109,2.181194599,1.925885669,2.736730465,2.125738082
"OR2T3",5.275810954,5.349089313,5.394820926,5.251937738,5.25237411,5.407593937,5.65430835,5.366343155,5.364855732,5.518814951,5.110813308,5.274045417
"MYBPHL",3.846859362,3.635806813,3.781157906,3.731174963,3.668154504,3.65957986,3.743710311,4.050861704,3.668154504,3.584061296,3.927784933,3.640103067
"IFIT2",3.830258888,4.453159915,4.1289604,4.281949994,3.821532225,3.900151206,4.673489702,4.617053115,4.472272035,4.029941442,3.674688893,3.650147017
"IFIT1",2.477610083,2.555024194,2.902478329,3.221806905,3.2882852,2.686940771,2.756788011,3.238292645,3.122874843,3.01831986,2.715958135,2.508987238
"OR10R2",2.520459494,2.578696202,3.059348253,2.83031261,2.648692134,2.742049269,2.910465486,2.490022553,2.508796216,2.541437368,2.620724933,2.685783
"FCRL6",5.215332833,5.561800945,5.123574192,5.456221697,5.503686188,5.398550343,5.547161174,5.532256677,5.475933635,5.266245666,5.400115315,4.992386085
"KCNT2",2.725722865,2.981226686,2.865281474,2.843022049,2.899597394,3.031614838,3.031614838,3.423969017,3.017200448,2.844784516,2.722255697,2.930963876
"BARHL2",5.02812195,5.135308136,5.003303274,5.245393674,4.474055992,5.253231313,4.917065819,4.966259471,5.095016127,5.066915357,5.159544578,5.029754311
"HSP90B3P",2.852924673,2.679524692,2.90029289,3.021163891,3.04919487,2.958020294,3.053513271,3.19971212,3.75983957,2.948085724,3.079998879,3.312251419
"NBPF7P",2.114032275,2.323334272,2.302087885,2.373645287,2.257397426,2.445504556,2.522191038,2.037387411,2.404568639,2.853099531,2.198794242,2.099132021
"DYNLT4",4.849624658,4.975552656,4.925956787,4.769007583,4.566994625,4.231820067,4.680335477,4.650870371,4.861922921,4.822138822,4.837155798,4.572725631
"ARHGAP40",4.879556766,4.854740685,4.98677413,5.071857072,4.938933986,4.967137987,5.132497054,5.168339661,5.121279942,5.273403717,5.005612228,5.044253721
"RSPO4",5.676025699,5.471611583,5.474307725,5.802906762,5.168417937,5.503777634,5.327934601,5.464064015,5.845696344,5.349248665,5.596422682,5.567158192
"TGM6",4.738463573,5.237282727,5.109878267,4.905742689,4.807508941,5.101550594,5.035111898,4.867161341,4.825173095,5.030333647,4.858123331,4.890572682
"IFIT3",4.772153445,5.359249154,5.366562955,5.322974099,5.085878432,5.192668205,5.213881807,5.165021708,5.621656231,5.023610272,4.734824078,4.671769636
"XKR7",4.44684396,4.013952087,4.171560032,4.203518013,4.204051546,4.354901112,4.320094778,4.46060327,4.503872281,4.178791997,4.707757994,4.271613308
"IFNA1",1.742346753,2.210477258,1.8389362,1.652790128,2.137181422,1.750826985,1.596591008,2.206630674,2.297373789,2.395919313,1.802987321,2.129666016
"MSGN1",4.780450471,4.44095288,4.369176326,4.479542382,4.267321607,4.254002909,4.433121436,4.584277942,4.517536781,4.062328961,4.50668002,4.491393831
"CRACDL",5.134054258,5.417162349,4.986927444,4.947981725,5.204142622,5.112537849,5.33055287,5.271114685,5.138032246,5.325951727,5.201187052,5.137625697
"IFNA2",2.58444224,2.831586002,2.389490908,2.268661631,2.563319692,2.880848648,2.632394967,3.044175839,2.682790823,2.730105436,2.686650194,2.701525107
"FIGLA",3.575744914,2.832201052,2.997292279,3.064944589,2.506953061,3.114458313,2.702760387,3.070316547,2.988599471,2.856615002,2.794482132,2.869008267
"NOTO",4.466059253,4.399440823,4.227912081,4.504141772,4.27559251,4.488282084,4.084500665,4.078216367,3.937837236,4.055216828,4.542728236,4.609345757
"IFNA4",4.385966356,4.283824314,4.580097845,4.532176348,4.600145013,4.58256733,4.453651903,4.783519022,4.546148388,4.198903288,4.524894177,4.533229196
"NCKAP5",4.301466349,4.256678071,4.127234936,4.290970446,4.5994376,4.555320985,4.089618455,3.767581723,4.132867977,4.580455822,4.421068528,4.38603065
"FOXI3",4.692491324,4.734055416,4.801642681,4.556758861,4.715849168,4.644185498,4.634664669,4.73998151,4.996056922,4.859466014,4.79908632,4.833427658
"EVX2",5.734317889,6.122882555,5.73385093,5.938852222,5.696238523,5.857627328,5.806854822,5.755004649,5.725778676,5.795174525,5.871931201,6.085928636
"IFNA5",3.627008584,3.800614694,4.061316547,4.129905783,3.581290694,3.929897424,3.867920945,4.360131509,3.980427064,4.212606577,3.884182442,3.910668165
"CDKL4",2.523986455,2.936368864,2.636284175,2.214024056,2.477937482,2.580674595,2.580674595,2.706921245,2.716680241,2.407558027,2.483268075,2.694600973
"IFNA7",2.241330958,3.480551893,3.00150568,2.496675804,2.240885666,3.115223811,3.08485873,2.115903104,2.748250328,2.159110626,2.509049855,2.596145587
"PRORSD1P",4.906317985,4.824633144,4.375801235,4.935017099,4.730295331,4.77429132,4.639256111,4.692805321,4.522281529,5.041914576,4.594190489,5.030561974
"AOX2P",3.3866626,3.114214201,3.017577281,3.038239827,3.244175733,3.157918885,2.925197,3.241762022,3.185589424,2.890726217,3.251095773,3.154641649
"IFNA8",2.41167045,2.752661881,2.206476675,2.264556053,2.153288304,2.474044868,2.098573158,2.557279568,2.716851866,2.699978749,2.245787383,2.055536622
"SH3RF3",7.525281939,7.050798428,7.283125062,7.004890862,7.417881677,7.441890155,7.089443173,7.083266368,7.071694021,7.520200102,7.504426857,7.509925333
"GPR148",4.239322142,3.894702665,4.022159343,3.792690161,3.705353752,4.127644906,3.889917487,3.215264487,3.846077943,3.64045283,3.450895703,3.819634552
"DUBR",5.249187715,5.182651347,5.566230967,5.571230073,5.543289064,5.526717215,5.464996074,5.429498884,5.458605671,5.53279338,5.300259222,5.457430634
"IFNA10",1.711392827,1.656249167,1.812573421,1.364606801,1.615781138,1.741432523,1.915063164,1.560516661,1.934465513,1.839777171,1.76352758,1.880408858
"LRRIQ4",2.132646057,2.280358847,2.509132279,2.253199018,2.622515579,2.350596443,2.187249924,2.544062282,2.380190949,2.287659407,2.566486625,2.273450291
"SAMD7",2.680871659,2.676496355,2.756475877,2.792959092,2.539025755,2.665465282,2.52254037,2.674609382,2.778817229,2.269518347,2.608115992,2.4285963
"IFNA13",2.842525809,2.741045783,3.116876019,2.630262613,2.251884114,2.305789586,2.40078055,2.146245413,2.729957679,2.633141423,3.320692878,2.913338243
"AADACL2",3.361366363,3.88118737,3.354560612,3.267288817,3.132326861,3.380509232,3.239906485,3.444384533,3.397697971,3.509334743,3.364839644,3.792818775
"GPR149",3.730447398,4.173724934,4.360134181,3.930550428,3.831000658,3.63840491,4.336901774,3.925782705,4.218299119,4.284097778,4.039121932,4.236295157
"ZNF860",5.303602542,5.619503118,5.280892839,5.324681996,5.159635467,5.442952243,5.125507703,4.612658968,5.243760106,5.322949657,5.010179205,5.245260142
"IFNA14",7.607936899,7.450629372,7.272108493,7.55855303,7.37207469,7.532564231,6.925868259,7.241920068,7.489010439,7.085071422,7.564980983,7.695365035
"TMPRSS7",4.23560195,4.061086934,3.855446577,4.280258456,3.968984372,4.207609881,4.338444697,4.4156706,4.224116819,4.095979885,3.852062308,4.131333797
"CD200R1L",2.519825915,2.317559403,2.383107783,2.432183495,2.501977304,2.391473964,2.384681219,2.543041132,2.409738272,2.790228142,2.635316638,2.55752273
"PAQR9",3.07993176,3.161875216,3.759148395,2.981155199,2.928881087,3.119065012,3.423735238,3.073094995,3.009932668,3.744768884,3.354621091,2.925112487
"COL6A4P1",3.206217331,3.37747311,2.989781334,2.757246709,2.738688654,2.605380616,3.166568776,3.878317986,2.986367606,2.955736528,2.906947964,3.437932833
"NMRAL2P",4.911839463,5.176429775,4.617024905,4.559673401,4.790330474,4.69145625,5.132771731,4.970917048,5.103945189,4.886560068,4.804033132,4.698979321
"RTP2",3.533583745,4.065866641,3.669595682,3.531642956,3.627182954,3.545240265,3.524388313,3.651503592,3.575397851,3.937334087,3.712877804,3.670194773
"IFNA16",3.088012751,2.669440993,2.71833164,2.932902828,3.003251791,2.702760387,3.101704383,2.689627785,2.871561943,3.027817521,3.542421395,2.776647249
"OSTN",2.604167378,2.65300032,2.686910763,2.476884895,2.527593768,2.363502252,2.743390781,2.501386276,2.380460309,2.729142906,2.84781508,2.571548471
"ATP13A5",3.691386201,3.74757684,3.830930533,3.806113884,4.019834816,4.13237458,3.844554781,3.925417925,3.678065036,4.063932191,3.776387712,3.585875491
"LOC344967",5.348962105,5.409638083,5.426327289,4.89290387,5.008024199,5.251932958,5.362749788,5.204735427,4.768839982,4.948960314,5.091667063,5.223786332
"APOC3",4.883696983,4.865161682,4.816840318,4.981381526,4.614356679,4.91782381,5.024840887,4.817032784,4.606068751,4.656912519,5.010002449,5.083270793
"REELD1",3.964386829,3.718892074,3.775971112,3.774617861,3.653596425,3.732334318,3.865804318,3.920694205,4.03583634,3.622916256,3.646255801,3.894815101
"PRSS48",4.465219951,4.290830996,4.308971773,4.403858471,4.285390984,4.10527297,4.292979319,4.290787297,4.359153274,4.789238122,4.219604061,4.189351279
"SOWAHB",4.442818308,4.499276841,4.360092775,4.513673051,4.224007808,4.416518719,4.348358984,4.285662421,4.684078712,4.499393901,4.600381562,4.271358883
"IFNA17",1.935217488,1.818264218,1.968365099,1.807175691,2.106028643,2.045971337,1.993837898,2.13514831,1.822120938,1.862363762,2.18453841,1.987432294
"LRIT3",3.202692943,3.237067457,2.930648612,3.025930446,3.188066738,2.777704895,3.051680688,3.12938688,3.14981682,2.783867193,2.943524326,3.13246654
"IFNA21",2.277521204,2.00096297,1.815941092,2.013751455,1.776760718,2.243229711,1.97240879,2.093873928,2.036770754,2.094255571,2.039479931,1.895518071
"MSANTD1",4.567715733,4.248828957,4.133851526,4.418229614,4.282622814,4.281257921,4.736308941,4.444774151,4.233641772,4.202752186,4.369505934,3.999567651
"SLC10A6",3.238505278,3.14946688,3.331819917,3.330930843,3.299953705,3.37757708,3.147542503,3.253647942,3.455121264,3.241773513,2.955542788,3.226842234
"HSD17B13",3.171070942,3.472709338,3.174717003,3.164546622,3.042200612,3.407165439,3.278073657,3.277558204,3.270735665,2.762468355,3.431983754,3.056411133
"IFNA22P",2.435863617,2.199457189,2.054241049,1.92426384,1.902177863,1.915692942,1.820827639,1.764667305,1.975082634,2.165652394,1.789895776,1.74619541
"IFNAR1",9.636254854,9.780643501,9.67639328,9.687479074,9.799058646,9.844304765,9.601122774,9.664466463,9.617479052,9.69044626,9.64944507,9.659747094
"PFN3",4.723315923,4.823934938,4.642243815,4.954361434,4.717482909,4.895952677,4.797976678,4.841880348,4.915540646,4.634466853,4.660157906,4.851310095
"ZNF879",5.710718561,5.334746767,5.795637736,5.630897069,5.554793002,5.522858078,5.701271113,5.708351668,5.560221351,5.719142968,5.475340181,5.702667985
"IFNAR2",7.984550748,8.054042426,8.080326174,8.041145263,8.214789429,8.051972826,8.035861988,8.255052267,8.165998314,7.923668939,8.052401771,7.993463837
"PLCXD3",4.119250314,4.490822356,4.446451444,4.091303973,4.206236073,4.204564352,4.202517136,4.056743537,4.103360281,4.498858177,4.307585695,4.274421872
"IFNB1",3.650562045,3.672598508,3.267144547,3.450283179,3.599408119,3.338335574,3.564966221,3.661974038,3.513717767,3.596738895,3.409827216,3.641132729
"IRGM",3.565572637,3.460353785,3.460962032,3.603376815,3.489975033,3.506499973,3.326848085,3.527013112,3.632952788,3.830629338,3.548958806,3.585512813
"FBLL1",6.163069416,6.187910364,6.257653148,6.349035768,6.095772111,6.175113531,6.642246184,6.379183506,6.346757354,6.446672622,6.305338123,6.578803495
"MCIDAS",4.750484753,4.770307022,5.027165893,4.850233973,4.76252803,4.973679063,4.754229538,4.921274116,5.117302401,4.408423829,4.688557537,4.853496848
"ACTBL2",2.563177824,2.745066543,2.679699599,2.757920119,2.740060334,2.511078852,3.00593126,2.84176864,3.077168049,2.462014933,2.873457642,2.839800511
"FAM174A",6.623227603,6.835926974,7.303015908,6.966579007,6.851907671,6.729692866,6.720652429,6.755670781,6.732137745,6.885037843,6.882829214,6.664656309
"MTX3",5.851155843,5.339739834,5.512235864,5.53924702,5.631480251,5.733154448,5.392663475,5.711776985,5.560622379,5.580828879,5.901782254,5.88710989
"IFNG",2.690250766,2.51071471,2.855914643,2.733066208,2.9346765,2.710511726,2.690250766,2.930644505,2.549576745,2.727191091,2.522371111,2.493099597
"RSPH4A",3.65853985,3.73255015,3.980173393,3.535634959,3.496559307,3.549796714,3.681807608,3.385490954,3.510284794,3.705347305,3.504496033,3.598019883
"IFNGR1",7.113888112,7.850219046,7.974338612,7.937173159,7.796840409,7.482786554,7.968380378,8.122042001,8.192203599,7.496773752,7.315786942,7.286021437
"ECT2L",3.695160978,3.690205696,3.712456448,3.613255955,3.676605821,3.700519223,3.540182656,3.708328613,3.705304066,3.561592174,3.58766431,3.989427514
"IFNGR2",7.593094324,7.841415611,7.696800482,7.723516732,7.714115315,7.723098134,7.61493258,7.814842775,7.767901747,7.779851713,7.725884193,7.735719921
"EYS",2.961366114,3.34323632,3.077210441,3.10736454,3.242773172,3.210335173,3.28386127,3.064853128,3.439155832,2.932155736,3.212573827,2.939257106
"ZNF391",3.905475412,4.52295961,4.522777374,4.423729423,4.44382758,4.719092153,4.656222234,4.528224061,4.338522199,4.617590887,4.215553269,4.210491877
"ZFP57",4.251013874,4.331277417,4.240867784,4.220226601,4.336256436,3.691586723,4.004073231,4.372802528,4.047537224,3.919712483,4.445654312,4.275902031
"SEPTIN14",3.157934128,3.22716474,3.273109963,3.288068847,3.244038799,2.889066591,3.170104816,3.355161549,3.368781213,3.248258137,3.429600021,3.228484314
"OR6V1",3.895942253,4.025436259,4.109752169,4.450224076,4.23524516,4.121922743,4.052697448,4.178650787,4.240114808,3.955813043,4.279299149,4.134908643
"OR2A12",2.13267229,2.253348815,2.105846047,2.454468682,2.312554615,2.621625836,2.28835627,2.305258122,2.124196454,2.149767148,2.200690321,2.19231236
"OR2A1",5.917020933,6.085259484,5.703888775,6.078872251,5.333207447,6.379113635,5.500637667,5.353202414,6.020826997,4.913932592,5.816623286,5.835558952
"GNAT3",3.04998594,3.017693493,3.213571024,2.860046944,2.773203115,2.860351858,3.040986003,3.370976842,3.04998594,3.065904891,2.993289464,2.930666866
"MOGAT3",4.849476096,4.616930127,4.652008022,4.630001366,4.808391407,4.708841919,4.52966288,4.72610194,4.684242956,4.725521669,4.753991004,4.799664873
"GARIN1A",3.351299551,3.717835462,3.564924344,3.629805222,3.760012796,3.907348391,3.63009514,3.571557608,3.064533543,3.710866878,3.404827105,3.159158071
"STRA8",3.267262368,3.444943891,3.151958009,3.427797921,3.127993915,3.062324473,3.026085292,3.120148801,3.295535465,3.210788085,3.228877249,2.958696388
"KLRG2",5.055534249,5.097098498,4.852036736,4.962866684,4.641856904,5.002611202,5.072537392,5.039698594,4.968113869,4.970086633,4.906208956,5.196782501
"IFNW1",2.538070208,2.473932074,2.535003349,2.661119034,2.581057801,2.699826881,2.554749174,2.411860375,2.767045667,2.580076385,2.465527768,2.358484641
"APOD",6.088572955,5.79705876,6.266055288,6.061653706,6.360505193,5.948581676,5.329110421,5.358590516,5.258421324,6.540254074,6.043953686,5.585349104
"SLC10A5",3.888252871,4.110099129,4.081887781,4.415969322,4.063792389,4.204630414,4.283384387,4.292227663,4.19401266,4.084428729,4.170212716,4.154943987
"ADGRD2",5.671433646,5.72598799,5.91625271,5.624524709,5.513284269,5.582397195,6.115631467,5.659470122,5.70103727,5.543608534,5.636642878,5.426154743
"SPATA31D5P",4.179003536,3.785112858,4.196272417,3.960984203,4.576289514,4.088329533,3.985542978,3.470908446,3.993001048,3.936910082,4.103207443,3.646380179
"QRFP",6.72372204,6.941478366,6.611627875,6.88083289,6.623342588,6.823739026,6.889071969,6.837054529,6.863385951,6.673636246,7.008716059,6.701319537
"OR1J1",3.069709796,3.04034843,2.893651673,3.007091757,2.686580234,2.929609793,2.796166153,3.221636784,2.626186579,2.54311659,2.515605196,3.012961468
"OR1B1",4.352915472,4.150481051,4.449392164,4.132339958,4.363946977,4.191408246,4.206123436,3.879927607,4.235553817,4.517677915,4.107269304,3.781782365
"KIF24",6.228586142,5.965091651,5.73071196,5.840423935,6.021019996,6.15316617,5.811102431,5.515797411,6.015193316,6.277069659,5.892672458,6.161773813
"IGFBPL1",4.505540873,4.968293687,4.598923824,4.468866908,4.817012698,4.746071977,4.49334359,4.488336948,4.574749362,4.904665949,4.785994204,4.631250382
"CAVIN4",4.812368684,4.823934938,4.902303327,4.952140567,4.999197663,4.98558606,4.707408303,4.469326213,4.880183184,4.868825552,4.728627108,5.003526607
"ZNF81",4.395406026,4.502608749,4.199627932,4.332585312,4.427206086,4.690809019,4.739102193,4.12533891,4.443278875,4.283337382,4.316719645,4.586121445
"ITIH6",3.624812574,3.931357054,3.64753805,3.609138934,3.564168477,3.416088874,3.59577298,3.547518382,3.294634315,3.7514649,3.765729182,4.083133721
"LANCL3",4.633697084,4.793416776,4.75415509,5.005668613,4.671302862,4.915472566,3.854876523,4.331758974,4.615667244,4.987444834,4.519003753,4.782453316
"MPC1L",4.746717153,4.928553771,4.66657518,4.847718598,4.843619426,4.889177538,4.867015797,4.71904253,5.012025973,4.945409485,4.771218809,4.8915967
"SOWAHD",4.927600596,5.014580591,4.715335978,4.53624268,4.858532865,4.866364988,5.088449099,4.860763879,4.898687994,4.864647651,4.692824326,4.778215452
"OR13H1",2.568938085,2.254226092,2.666184722,2.628670476,2.57701083,2.52195159,2.734567532,2.726936312,2.607146053,2.669258189,2.839923365,2.502993415
"CCDC160",3.293226752,3.212226348,3.423735534,3.246951317,3.36354777,3.19024974,3.323950233,3.286123489,3.370271341,3.366002944,3.045984492,3.423735534
"CXorf66",2.177064777,2.505922737,2.289633076,2.17707027,2.030463138,2.624063367,2.078352884,2.251624338,2.317164037,1.795699192,2.435102262,2.225097328
"DGAT2L6",3.35774664,3.506292796,3.768701568,3.497612891,3.339893925,3.436553371,3.415396843,3.735359728,3.08591586,3.448642593,3.457039454,3.421156218
"RAB41",4.542105384,4.765177453,4.451790082,4.356400517,4.57234767,4.420449371,4.319306141,4.684076771,4.439529132,4.553724751,4.514577791,4.72780872
"ARSH",3.882136594,3.855396367,3.93350039,4.105130454,3.867357241,3.933258314,3.736086615,3.833952997,4.070912778,3.987636627,4.207550498,4.240320484
"MAGEB5",1.885737802,1.789262016,2.324258545,2.589654906,2.092808206,2.058662171,2.115244946,2.410259638,2.36344327,2.290016456,2.265941858,2.070111886
"IGBP1",7.888663454,7.964555199,8.03806172,8.040695292,7.957437824,7.862199298,8.151577668,8.19702695,8.095389648,7.951736485,7.98195155,7.980489395
"TUBB8",3.50315395,3.873915396,3.604953524,3.742945103,3.669654988,3.780326537,4.218049803,3.662964062,3.604734452,4.001009972,3.527632758,3.362631422
"SOX2-OT",2.678239302,2.655074003,2.95027811,2.702760387,2.642584834,2.95784653,2.67863512,2.906940938,2.821580892,3.197094651,2.922358811,2.637867294
"ECEL1P2",3.938666642,3.925216034,4.187158967,3.902536919,3.796277469,3.134334149,4.141773711,4.124689763,4.110746954,3.907018607,3.96396936,3.766296882
"LRRTM1",3.210687091,3.21739998,3.53316082,2.999073822,3.338932126,3.185824855,3.280773534,3.688516185,3.629846297,3.399453902,3.365181417,3.349344456
"LRRTM3",3.258681126,3.482205995,3.303849646,3.952386116,3.080336423,3.328265274,3.243963996,3.267047846,2.981836633,3.255576975,3.322038213,3.434420859
