"","GSM468603.CEL","GSM468604.CEL","GSM468605.CEL","GSM468606.CEL","GSM468607.CEL","GSM468608.CEL","GSM468609.CEL","GSM468610.CEL","GSM468611.CEL","GSM468612.CEL","GSM468613.CEL","GSM468614.CEL","GSM468615.CEL","GSM468616.CEL","GSM468617.CEL","GSM468618.CEL","GSM468619.CEL","GSM468620.CEL","GSM468621.CEL","GSM468622.CEL","GSM468623.CEL"
"PGM3",8.71825256981174,8.24974307962377,8.80905430432389,8.55013683458717,8.44808425135267,8.09577384147882,8.92589333904294,8.16139846027397,8.69011757238008,8.27618551812217,8.57070946358034,8.34108369820057,9.06381843520238,9.03488931448487,9.16413343186744,8.75400770429828,9.34924921677363,9.18949132806577,8.3931066282786,8.34554599250696,8.83206637478308
"ABCB1",5.49327739997398,5.12266491321303,5.05938263861618,4.19103295598891,4.49140324149293,3.7258836986257,5.18724236812667,5.07352746354944,5.05859466321945,4.69191103505316,4.40090408492611,3.77311861323619,5.52327461066247,5.00942912452867,6.2000296976046,4.69390668187711,5.02150275981705,4.08746757565593,4.613506570973,4.68516628997698,4.79662196842636
"PHB1",8.49555875278493,8.26036574349041,8.58147440775902,8.73196595072587,8.74658007060044,8.72318266330192,8.72662997977947,8.15975246727953,8.67972487245226,8.58015909840032,8.81043044149418,8.48841094200939,8.56660480568074,8.08031876403644,8.75535636609898,8.56660480568074,8.78500470566767,8.39152452425145,8.29475929327877,8.29750279356758,8.08251476250718
"SLC25A3",6.39579859496703,6.4226336835479,6.8473043943506,6.81569996691683,6.85848241738429,6.60545354845876,6.3413240933834,6.27468044464414,6.72722820089172,7.01781111025304,6.44076184206884,6.6932680389018,6.18575259512996,6.20501161919554,6.72239206251191,6.8870519981904,6.58394781896274,6.3521293360206,6.50821652014373,6.40839803586366,6.27915841450176
"PHEX",3.86708185388258,3.58429994174898,4.51151947138256,3.48694744490952,4.86086740916715,3.31902177908122,3.81510689181488,3.89122496241307,4.11610820032773,5.01334046998159,3.72366676683091,3.41115774430136,3.99777313165775,3.95034248432435,4.72184519085167,4.49464132271826,3.61899727114698,3.92235524847062,3.64929614595408,3.68351319907102,3.89752719588767
"PHF1",8.21074307247457,8.54826245832444,8.15006723032846,8.19154828079682,8.49884244724946,8.72006949110223,8.17497891387715,8.52787929033635,8.2760122020576,8.56420176528506,8.4685505520951,8.71715392807006,8.18655242834289,8.80812212827956,8.38864278579611,8.68558076318207,8.4923174751723,8.9753469077354,8.46076703092939,8.74914890193578,8.63440459845243
"PHF2",7.33155038738694,7.4205434057144,8.01230236054965,7.9889438247543,8.10796216537458,8.19784653020154,7.23427964316278,7.46451231172397,7.8396193651426,8.2999591181803,7.63105690596121,8.27245366845306,7.31850580984822,7.58005730207652,8.09027070245281,8.25378478452715,8.27051686853152,8.31763636195661,7.72233655589167,7.67646212021734,7.50064694720244
"PHKA1",6.07129483909446,6.3136693936507,5.96703996350945,5.94178840763045,5.68702299187606,5.87221519195735,5.97246309219555,6.55762512931447,5.76706469924321,5.7842150822488,5.85119866967109,5.72990785388901,5.7191620049338,6.22746206471976,5.47067854932522,5.72055726788651,5.6031729762521,5.59415978054955,6.09559909761431,6.12119097108184,6.06486951735944
"PHKA2",6.55255711982359,6.4383506494186,6.52343295641553,6.73300114639236,6.59497435322393,6.7148571591931,6.30120647702313,6.46286698934227,6.31024252656539,6.62443054256757,6.2303858875914,6.54602246159469,6.2233725074856,6.22794600684006,6.28448640460604,6.39235008804001,6.54361306631505,6.09939250824657,6.45084945317167,6.87735243723791,6.47376104656783
"PHKB",6.84017925198246,7.45430596841654,7.0306533101287,6.58221739469176,7.54410278010083,6.79629554917722,6.65556532334583,7.32723632126117,6.63146398923413,7.44768900783573,6.08949529008352,6.84193777978436,6.37631509279212,7.31530786729452,6.79629554917722,7.44098344443962,6.46422375993983,6.68185016229105,6.57777253352846,6.51057025350882,6.1618474587366
"ATP6V1B2",10.0521794000976,10.0315653316506,10.1677791052762,9.95162437831423,9.94286627166197,9.71550661942007,10.1585519282486,9.90768035736836,10.0645982898355,9.85214976035283,9.95211172016378,9.73432697053727,10.3624601052703,10.0685135899645,10.400664381911,10.0610983151411,10.1660335351135,9.84790685029828,9.35707252051638,9.4265736019495,9.56048112678853
"PHKG2",6.25861044451557,6.3083262841379,6.51801286507307,6.33030849459387,6.53171736180209,6.32260342218931,6.30555561027004,6.25406571022669,6.20574434671917,6.65246616454354,5.90953565894884,6.24804911696391,6.22239278347372,6.24802529570198,6.54291652591435,6.77568924828623,6.28209439256446,6.24521897258401,6.33426444061403,6.30555561027004,5.98911043604556
"PHYH",8.0273646731199,8.50704403081894,8.35332102625186,8.4903463739754,8.90427226778347,8.58604251310597,8.26599646865246,8.59180683710833,8.45582854948887,9.0013384927973,8.42107078717745,8.74320160265874,8.41806121677296,8.71917794951592,8.66970500353614,9.16392049684403,8.77202254444077,8.71395717453633,8.0182629273616,8.07606245814763,8.37979896933428
"SERPINA1",4.07166214083417,3.71518291637434,4.02993496260072,3.98218150445081,3.64224234173955,3.95000817339688,3.9478589193589,3.95094704300471,4.37131201265403,3.90234724719063,4.18294292104038,4.14752305217789,4.32917772388239,3.93308624633556,3.73956097653237,3.98478742194918,3.77918532614556,3.94400154430211,3.95752281099193,4.13421550164684,3.95000817339688
"SERPINB6",4.4679076520009,4.31754734421663,4.56036983909297,4.75764245405587,5.10353348013864,4.5035947100413,4.37230834468472,4.58908184238248,4.39001154201174,4.85284019843407,4.3673114743098,4.4839297914113,4.55065502149031,4.21032875702046,4.18042692565847,4.40998763878938,4.45255665294316,4.69935451820255,4.56921804454024,4.12871838452267,4.5035947100413
"ATP6V0C",10.9671100461712,10.8265889412883,10.8358804176663,10.8772620506582,10.9039399902789,11.0723300003615,10.9770497659325,10.8450685101851,10.8536597019986,10.9399594323661,10.9533205604276,10.9080787787353,11.1617289960194,10.9686421835182,11.0807106210618,11.0598886785659,11.0854079158377,11.0801165911956,10.9081065406456,10.8231457444079,10.9986740900034
"SERPINE2",8.66925870343519,6.7798020736972,8.04856778698255,8.46105221896372,7.33110104751732,7.39690503957952,8.72278186923998,6.96347388918395,8.11660640137593,7.5138561250361,8.71535698789426,7.60255392121442,9.34323058688901,8.02583387580736,8.7027563142806,8.33068255674461,9.25051599813153,8.3609793853084,6.65896031503162,6.92340953084027,8.25814465265615
"SERPINB8",7.80242563385457,7.59602608568511,8.11649817724414,7.40479663518563,7.70177314260081,6.94977893625591,8.43949843920667,8.13211376259857,8.54476226074074,8.12519527095549,7.90687270233911,7.17238839915897,8.46447972254701,8.49036514797208,8.76824028339119,8.33166273617387,8.17740886907493,7.98125279679502,7.49581484153334,7.82800731299851,8.10249411095769
"SERPINB9",8.50397273320644,7.06678961686847,9.97488104981703,9.76115853225784,9.59253428446684,9.1428488235388,8.79617775320159,7.69123349586019,10.0390616902607,9.51199144233379,10.0701873440728,9.45233048302221,8.65464031761081,7.41972336827071,9.85828832412976,9.51640248121545,10.0598187125422,9.80256125875169,10.072770760417,9.88833573262624,10.2379049464814
"SERPINI1",3.76803174493442,3.67869409890351,3.58215208540267,3.64850972412314,3.83656892296297,3.64457663548438,3.88274113884845,3.7907644535274,3.48312165584372,3.77672183093818,3.70578588958994,3.57112766520532,3.54749497123595,3.29600483396994,3.72028189276699,3.91427533210243,3.58240337572092,3.6229173782428,3.45365430840888,3.69901843616058,3.45184608700905
"SERPINB13",3.58829665656154,3.48995736206776,3.42472241941606,3.49498502616505,3.19371864069216,3.35328952196151,3.65085629915862,3.55550880752221,3.35648849252931,3.59572837533943,3.74062274933017,3.43677326556436,3.73867218863103,3.32843809793856,3.4939308315216,3.24856727460459,3.49687251983637,3.42073481974226,3.47798084574303,3.30683760598293,3.67599447086015
"SERPINI2",3.52011452270736,3.60106874773212,3.46847321135784,3.58828067472306,3.65799711910699,3.41111203210043,3.45425953352438,3.47643962369334,3.50458651928411,3.47514623179781,3.69436780198992,3.43825418599255,3.72970414253873,3.52412367801551,3.59612368349358,3.3385906355072,3.37059194891124,3.39533007605698,3.53071006853987,3.29610890046505,3.49325247918987
"PIGA",5.91237216583989,5.22623566216999,6.23219260813833,5.9726109247053,6.13613021722789,5.95297649908721,6.26544510922849,6.58275759939764,6.65754718587582,6.7826326156902,6.77491513387763,7.29113299076176,6.53326604793526,6.50108606520561,7.08444853903719,7.48835321289939,7.36891962120983,7.81276911353251,5.68560188530716,6.54718102826583,6.64502732107468
"PIGC",7.09004029617771,7.19369558275296,7.10673052659891,6.90962126980864,7.42548129734171,6.96112711788169,7.05168233157402,7.21592791817034,7.02242252641816,7.32301118482449,6.60197771406403,7.09839668267514,6.87191188202531,6.82570726551998,7.21425948053389,7.22624282103268,6.70652635657624,7.03830933614516,6.95919553645532,7.04350305455537,6.90769756057903
"ATP6V1C1",8.28626280033395,7.85209033419622,9.00110935694088,8.24578704230446,9.12041818831058,8.17332630612105,8.32045240148431,7.94257009742214,8.92929967006046,9.03203073431883,8.12656038153113,8.17332630612105,8.33241789758726,7.98052602082353,9.2115298551275,9.18452578536248,8.62425240365702,8.13577063079931,8.04550064022422,7.86997086772249,8.02536791280848
"PIGF",8.05796983565719,8.36282949593667,8.33722827376985,7.58806381542478,8.53492344375558,7.82003929954093,8.12240625373592,8.20038230867556,8.04737160393696,8.45403162007327,7.21110340680836,7.60734406468121,7.82826929033544,8.00041104624187,8.22155749402706,8.14714564785423,7.50776056491575,7.4413937789303,8.31552404214284,8.11557222141404,7.78244478246608
"PIGH",6.32246254239069,6.52562201504528,6.50065372941898,6.03405873525296,6.65947165928981,6.13379445080184,6.42378690927923,6.47404873365516,6.24633628836176,6.57841716336286,6.06351509537829,6.12048042496335,6.2770898346992,6.93059117277103,6.53918770656864,6.87031013530317,6.0839626294288,6.13532174013493,5.99417799500975,5.91954700685497,6.10894231817368
"PIGR",4.48832153480641,4.63023114465645,4.58246131938868,4.59394922042256,4.48685409788831,4.64295835759382,4.3962525601971,4.42148362204532,4.72643585630469,4.38078547176296,4.7242130519818,4.59583383294711,4.56243740557068,4.69114747443412,4.44086202610147,4.72322819240328,4.46403111508858,4.54338460546627,4.43509981610543,4.56243740557068,4.76805970995973
"PIK3C2A",6.88623818484005,6.83131731930308,7.44650793558425,6.52540957445077,7.72517293892196,6.57989271941226,8.27433277407369,7.17237985683755,7.7062125466842,6.99142288356968,7.69017670700314,7.22645587568155,8.14733554099181,7.56513594628653,8.4017308951043,8.64415779701582,7.38285847488284,8.14205992453396,8.17064975248027,7.45592955090394,7.890451724645
"PIK3C2B",9.47569807831337,9.4376613579118,9.25316922613236,9.74764562234006,9.1727379995502,9.59299434656154,9.31860951314854,9.38054982579068,9.1000285420203,9.45187512289142,9.5705472261049,9.63598383096254,8.78187583808575,8.62335411501895,8.76875569728864,9.07755468168231,8.85341585906362,9.25678691104287,9.30217362614133,9.27019821739525,8.97064042682926
"PIK3C2G",3.23525159266524,3.02818495636815,3.19072589842484,3.23525159266524,2.94916226141957,3.08677916824978,3.12745194362257,3.28905433624403,3.29758619503132,3.30893785663261,3.07755387530307,2.97823527990169,3.36083225742893,3.30300071915179,3.28541295234425,3.23366797687247,3.45712273915214,3.23803434676983,3.39712867730544,3.06602399592991,3.35830528434697
"PIK3C3",5.46336295092078,4.90867790622287,5.41484088962919,6.09936590044961,4.89989929459578,5.13711764592379,5.10293470743827,4.50269066665173,5.06953757625116,4.99944577123248,5.32924772216595,5.434471300136,5.16840214534647,5.02206747376895,5.39799204169406,5.16840214534647,5.81383929805535,5.24152385928916,5.12810055399866,5.14178206406526,5.02340696792193
"ATP6V1E1",10.4607704692366,10.2614885582921,10.4377044736153,10.3365645589415,10.2558109776675,10.1522467310363,10.5977561717041,10.2943753009496,10.4374770346884,10.2932632011232,10.457476625593,10.0114356994376,11.0097322786959,10.4904457599512,11.0096753501634,10.6806123228309,10.9510586116586,10.4983919356762,10.0654313899845,10.1531662846617,10.5684729974613
"PIK3CA",5.36147782459978,4.92560652413116,5.49854415465595,5.20699838774587,5.9125054773851,5.30691695962735,5.34682230211056,5.20533345126337,5.849695028886,5.93094398238863,5.40240939961141,5.46659505123358,5.84585096141946,5.14799169868192,6.52782050694165,6.00967366802262,5.86185921014438,5.53505824896091,5.44842278372643,4.87087790323288,5.69976188662817
"PIK3CB",8.45632391322487,8.32344162864799,8.34790585164139,7.47515489347645,8.05786809017854,7.11143857242841,8.52974690372437,8.35800616004443,8.20821892554483,8.19100962087679,7.46969263709579,7.23604195239211,8.16986531724888,8.54818959020631,8.322341148915,8.17990908298337,7.77197328351671,7.78218341650853,7.86468599660636,7.92137448626329,8.00161971553893
"PIM1",5.71110519853019,5.7594514306043,5.56481867819833,5.34914950750385,5.73151584879248,5.71963562520771,5.63848392015561,6.11077984374191,5.72764287086215,5.68588940408749,5.56277407873371,5.74717444920968,5.48089920622214,5.8862243887651,5.70298796523607,5.92805346998013,5.70687847701402,5.70680924903888,5.84229283403198,6.16731716648932,5.98331348829928
"PIK3CD",6.52125788572583,7.79357554506326,6.53889874057233,7.18237368400894,6.96278613169662,8.0493556436073,6.63811674530994,7.88248531079494,6.30470156493981,7.05859676785521,7.00466755137079,7.73625555806036,6.26553346949626,6.99625908453381,6.16164313795767,6.4401510414313,6.74299025095552,7.06844211086946,6.90618115465815,6.91850490830597,6.66018519027129
"PIK3CG",6.41075026180175,5.90852631279789,7.58354452488553,6.07266840597531,7.49109221332535,5.30504182652592,6.33544552787859,5.8048443281197,7.52338983471663,7.20038839382607,5.63702076129612,5.18244598339563,5.32074472296532,4.94662037989132,7.244609634744,6.22783062938689,5.46869884143039,4.47992642030947,5.62004168424343,5.8178142621743,5.32187311149246
"PIK3R1",5.27093732232969,4.67836742638352,5.2838181606209,4.58475167303919,5.67327865658744,4.67205704303783,6.88009053715242,6.44275839569914,6.66156006267844,6.59946002318751,6.6165910321839,5.89529349913994,5.03560378120692,4.87059858458702,5.91863037103078,5.78920341535351,5.06964149330184,4.92919396492405,5.60865688482589,5.95788642909153,5.3154983174835
"PIK3R2",4.43681851444398,4.70074407886993,4.6718804486698,4.60899133401015,4.65261203555374,4.75323959171301,4.59463613715796,4.62373123544785,4.33987438887286,4.56688449457966,4.38799540325419,4.56714866684086,4.61568590574917,4.92261207221448,4.36220850127289,4.54309167191472,4.42780353918548,4.58508523625601,4.63207285202048,4.79793702240112,4.56955313306294
"PI4KA",7.41829108508486,7.51472020163958,7.66948912992079,6.70587581181507,7.79688829253685,6.34623160630274,7.11321856438451,7.50777562338669,7.51758195203005,7.89396889540397,5.99692011463218,6.52944141053943,7.09437845850617,7.31638239359943,7.78901097039911,7.87223967596009,6.89446246622356,6.30103856822664,7.18803792873669,7.22347315975755,6.91262650370024
"PI4KB",6.78975573711021,7.16665346929209,6.71916145692289,6.63008194834093,6.89945651306056,6.73200248039432,6.70520662603949,7.0043941892,6.6766386858679,6.73200248039432,6.5248553960018,6.73200248039432,6.62868962692725,7.24406390928949,6.53483350228674,6.82259950255153,6.53057491787717,6.54810836123885,6.83009947397032,6.83835386937016,6.69859485260327
"ACP2",8.16778585928024,8.45323664084335,7.74389501720885,8.09345129605385,8.06166270394307,8.3014106159862,8.17074164573853,8.51768003374023,7.86083374026445,8.17397290758676,8.06197466945242,8.22866687586838,8.16736872286123,8.50345456605657,7.93658801128927,8.13116745061421,7.90079476671931,8.11481921556886,8.49254668488607,8.54253994525817,8.48895661845998
"PIN1",7.49019699832001,7.85235532513953,7.60638719793368,7.42268114229867,8.16778585928024,7.9870949608924,7.69512129616831,7.64236002818098,7.57023436032073,7.72257846073177,7.43012860532041,7.80555607793995,7.42029853526749,7.45524587925294,7.68313256930733,7.91024294172439,7.45607956605706,7.82457478378653,7.86101435028235,7.75853986678831,7.66682539110919
"PIN4",5.63294585461208,5.34544750802294,6.03398102390939,6.0743980708497,6.1215306179325,6.58447748470111,5.4947705643214,5.71309264900993,5.79015163173021,5.72795727881462,5.7368080449436,6.01154171254997,5.51102011121236,5.21357689521787,6.111089886775,5.74069616871714,6.23318335677075,6.20408976971154,5.59706137309491,5.51563541419707,5.40789469659399
"PIP4K2A",8.71688659400742,8.23852350656937,8.81368144470792,8.59928097291684,8.40929324254331,8.22036112711138,8.82688668288216,8.2159002491112,8.48798871430173,8.19916219706533,8.73913903941994,8.59001946342568,9.04936225888435,9.0804330105764,8.73796004135511,8.63417566590609,9.17283646385133,9.05492554115986,8.88642776804007,9.04400880683465,9.06993420085385
"PITPNA",8.54193350111182,9.03478033629525,8.98184088917741,8.80286122546152,9.6119992200388,9.29864279719419,8.87799232796422,9.07501658754034,9.10449759084492,9.62564950649045,8.9635817963406,9.29811454637576,9.04536488496037,9.43353116856892,9.44081173999617,9.84122572905508,9.25308905673482,9.52158826415884,9.1296294655112,9.01917016566591,9.29555397477424
"PITX2",2.63756764126174,2.70144329819175,2.84376929821699,2.92145352288005,2.63756764126174,2.77973509851961,2.91624180897248,2.78812768143715,2.84693995107513,2.83152040010048,2.71271239527509,2.61733052714015,2.82321856583646,2.9250093559722,2.92038964683729,2.89290168406357,2.87555786663052,2.90405737493638,2.8012180860187,2.97609767590564,2.95308222428692
"PKD2",9.12578724611724,9.03643087266593,8.60602593652751,8.40857585720616,8.44630330881524,7.86915801602717,8.81342544605172,9.14196877850704,8.5739442536345,8.47245351570156,7.90154117533971,7.91423648105465,9.2452443330326,9.9175831303331,8.84619165351489,8.99023708810332,9.04059005253718,8.89479774429353,8.93540725913307,8.862299850372,9.60654084595013
"PKLR",4.25097978826177,3.94259654022736,4.14328133475076,3.94488463725573,4.15358336622254,4.0300344322287,4.11854442085562,4.00267463904104,4.20554048303755,3.94358641481326,4.14117185478048,3.77808260523082,4.0300344322287,3.9845788134883,3.9223584493873,4.01311250516738,4.38753745958174,3.7198176028377,4.38753745958174,4.56103458915346,4.23383459552007
"PKM",5.98832750174016,6.07423977630387,6.28494345493221,5.73391400373705,6.21090561787038,6.03334215945147,6.30846259027833,6.05807663246306,6.52359118821035,7.13633079631149,6.11126431064262,5.81872193451981,5.85947587099374,5.85893824580152,6.41980470418247,6.18959945441416,5.94530398834076,5.92443061992041,5.51159972015928,5.74004427774246,5.80876589137202
"PKNOX1",3.48025520659852,3.82767738403096,3.77947563320171,3.82213640130661,4.55920946918223,4.1240129216347,3.6297463015,3.84663405146693,4.02233637561373,4.21622167597505,3.64107341639812,3.67869409890351,3.85361389390758,3.92964712482139,4.26616179689059,4.33369643160638,3.67792824956438,3.82678108743026,3.78328158473132,3.9679471406041,3.68676196098046
"PKP2",4.60122968979224,3.4071304842249,3.273691450824,3.85367202852453,3.04711631965836,3.16701816773642,3.8731300989463,3.3405210543788,3.49709705801898,2.93358667003677,3.52984612292579,3.20697185575776,3.65167317355181,3.1926237229884,3.43537349480503,3.26427639502687,3.85381964702641,3.42683383054814,3.62746153847725,3.71949388618673,3.75680646249712
"PLA2G4A",8.82582218305409,8.17058090074212,7.42690844293446,8.87635394336829,5.73670311637472,8.32244556920091,8.899415260968,8.61944079057891,7.73344060577273,6.47904841559168,9.24640641684036,8.91993438203449,9.82938813449085,9.45452499336296,9.6373932245398,9.00537376747925,10.2182719565555,9.80858922361394,8.41365747146513,8.88162952202811,9.66745280613734
"PLA2G5",3.75513892015004,3.53405435071617,3.5616296411611,3.90139504192411,3.56896431401017,3.49989142273259,3.58609140760466,3.42241483190143,3.64411477356418,3.53871942214327,3.75459685139001,3.55722216379278,3.78466506589801,3.46789475130861,3.55361634531796,3.43759443849362,3.55932526572558,3.34146884410783,3.5616296411611,3.63041897893788,3.86617514881843
"PLAG1",5.25032579935191,5.60446103385115,5.59503736850845,5.89377107293753,6.28118169746756,6.31572110623519,4.87355047106136,4.79146169784307,5.43796849290541,6.13841722583393,5.4842970546864,6.3540965269965,4.74711596038285,5.20464321569801,5.66807932981189,6.36941484321481,5.67525586655828,6.01182058733629,5.69796462382206,5.23091766993541,5.4801285607309
"PLAGL1",7.22705086282236,7.11825563006058,7.28214422037189,7.18645149236585,7.33443697954149,6.68185016229105,7.23320193677778,7.00508741389347,7.29294503281524,7.09101420038327,7.2159554357082,7.40564453587736,6.95636982330977,6.89283298265332,6.79095808942375,6.86905959071253,6.93160494042874,7.394936278586,6.79232343954973,6.78379527434469,7.09101420038327
"PLAGL2",6.25996667689872,6.47267290497659,5.30742411484241,7.01521162035885,5.26065640734817,7.34464947736927,6.14655709719809,6.2236846570067,5.23094960949465,5.31024813360041,6.48808214460349,7.10863750398951,5.82664406623406,6.23100109675447,5.6296085474274,5.22935765037835,6.70927613747934,6.88208346361052,6.21891503364458,6.28949616083042,6.21891503364458
"PLAT",8.77761368871282,8.6373975591649,9.51672688596708,8.25583670112518,8.84864363629035,7.64215109568819,9.06680072642149,8.76223553169094,9.47692897809796,8.8181924274844,8.34151705866287,7.94670361164622,9.61090691706966,9.65570291599904,9.91638920011014,9.80996246754712,9.31952301635435,8.74803782810688,9.33628309933127,9.28254119089115,9.99888855315004
"PLAU",6.72087535071621,7.03354384670271,9.61402230854974,6.98064924054314,9.32469597649468,6.52181463025121,7.6992265264519,7.71272187791334,9.6200486360841,9.40899863340857,7.66492943614849,7.03292533827254,6.51386203338126,6.6591690865815,9.20447266746948,8.90957584981547,7.37169603003651,6.70198565786674,6.76287380859451,7.66936908921862,6.53961825250563
"PLAUR",5.91876799211338,6.01981892221575,6.58022742563939,5.85074215576453,6.77011302071917,5.70296603325679,5.90637309077843,5.91488275031076,6.55433769527403,6.72621993406193,5.94097574503986,5.97608539400522,5.88903960133317,6.12069311000098,6.56788813364121,6.63441306507858,5.67344218841203,5.71124084299402,5.4918899736354,5.59788853348136,5.64970743652159
"ATP6V0B",9.53931867026089,9.65471745688358,9.18589746680242,9.45870335703892,9.49061722291822,9.62065370410898,9.67394620338886,9.64482170656581,9.29675054844591,9.46455632721958,9.53923872827661,9.58448472649983,9.97884928391561,10.1177488237503,9.72882878972714,9.76818739982461,9.92254340869863,10.0974288657198,9.42700144905748,9.32258733377332,9.84797727330394
"PLCB3",6.80921783273429,7.01070250576006,6.8040760634452,6.65995770734461,7.09447544298785,6.87906102935792,6.52646665916163,6.98529009075669,6.83503079249523,6.90095851767444,6.72410823547649,6.91036252841833,6.55144990343356,6.84378352146839,6.73182911879612,6.77525826015373,6.48371800679626,6.61325955839557,7.06268713397472,7.01528972955227,6.64928236980423
"PLCB4",4.33126719206714,4.27796817849152,4.07599318279444,4.26445758497154,3.96878432223684,4.72328348509637,4.24514453985904,4.57527548716176,4.09960188863848,4.44993089073605,4.24514453985904,4.61783828716109,3.6504757862526,4.58434875496703,3.92823934424981,4.36445179005038,4.24514453985904,4.55979513891847,3.81679847020867,4.26247715318951,3.71518291637434
"PLCD1",7.09302840718383,7.13528513857462,7.22563578820256,7.14401574548576,7.45072424837604,7.39472567403189,7.07274475778298,7.04701431629559,7.25159315291344,7.28403165687717,7.01018255103587,7.1832099037494,7.00087097822568,7.02151773265637,7.17841346931948,7.44542434900318,7.09881134203089,7.32988061447163,7.22394641064898,7.18607368256959,7.15272415038655
"BCL11A",2.98688723673331,3.51343259578758,3.29534940864276,3.23790670865767,3.53245242350784,3.70873323232482,3.10431109497446,3.56758416400673,3.13129694384675,3.84261793400512,3.0987409045828,3.34808489445421,3.34808489445421,3.57113698986947,3.38924503512069,4.0576567309442,3.04829496649875,3.33284022616051,3.20810641837885,3.01509423756688,3.15860793997723
"CPXCR1",2.68778011666037,2.70684906746854,2.65531969552085,2.49354783570345,2.7116810036115,2.76293268279053,2.77156183127263,2.72674067860396,2.80323474375752,2.95111103457251,2.64951401487654,2.68128181106671,2.67678238607346,2.87782279876849,2.83895738412971,2.59505367970592,2.76713709057765,2.73544232741507,2.68311569851889,2.83016397097698,2.85229357976733
"BTBD1",10.1673214506814,10.3525666848805,10.0952841791192,9.500660562679,10.331895466991,9.69328036797824,9.95034349389214,10.233516314915,9.97433065072883,10.4024768702753,9.41245171435634,9.66127308054477,9.95406049947525,10.2447145415294,9.89731956057073,10.2832220371374,9.54791389384528,9.55717010026938,10.1637415150629,10.2101623015575,10.2596216204912
"PLCL1",5.87737625796429,6.22661710138858,6.33988470180709,5.10353348013864,7.72657196640401,5.64019301905385,5.71756308493807,6.53760312305745,6.44988664183454,7.84281097178868,4.80375789719653,5.88264773410004,5.64324105921021,6.09308153250941,6.7481787413551,7.92530481692515,5.07339219940986,5.45837403517627,6.06912909344391,6.15034988588145,5.73809580616396
"SPA17",6.97083345820009,7.22941049326021,7.04392412970039,6.96713366834639,7.62069763708175,7.48041039165562,6.8936852341975,6.83506133181088,6.8473043943506,7.4260693442452,6.89764749068523,7.37870822014779,6.6360018170758,6.83334694468809,6.98001721126555,7.20175223646887,6.95200014280201,6.98238817916732,6.77136931652647,6.54955681152568,6.09919727322944
"IL17D",6.15228832528135,6.25035099445625,6.51289078009416,6.22182963778914,6.45025029029663,5.82818962620169,6.29213686470588,6.35032425617178,6.63749150731648,6.69337474510654,5.72027958711477,6.02148804622034,5.76023339357968,5.98059219898452,6.31616758854455,6.39235008804001,6.10668184876938,5.75832421629041,6.38825518807291,6.556406429958,6.11157657199526
"NUDT9",9.04385812823275,8.95358255003086,9.17552892484308,9.09814657485173,9.22910937929857,8.89666266700648,9.02958247651654,8.87878813775013,9.04828432719037,9.11646260073303,8.8497416298498,8.90908924294117,8.89855470160774,8.87051763778335,9.21247195431449,9.11718742659794,8.91659593018398,8.67137462211398,8.76903071996578,8.79310728806512,8.79938844392894
"CHIC1",5.17993115828556,5.13866631553789,4.95538578965757,4.84704313798174,5.02928950290944,4.6482086110791,5.38700387440379,5.00141871359899,5.10129226473607,4.82762597560111,4.93498281950766,4.67728760851591,5.49952588871308,4.75355031404665,5.1837601351398,5.10617198449899,5.1837601351398,4.75916977934551,5.09987920113354,5.05741670035882,5.21833551217823
"TM6SF1",8.83739144807288,8.58225800632117,9.32158479134352,9.07453945664317,8.77015897511372,8.6851496493993,8.97758231739585,8.7374714727097,9.34894298635171,8.86362720773728,8.94237637799917,8.85153060042595,8.86719503790934,8.7770369161686,9.43909265801213,8.75647548515164,9.23218354477832,9.2892374769819,8.92227613117797,8.788536892408,8.73604251758046
"ZFYVE1",8.50199486038642,9.04325437652841,8.07351780026513,8.55198869907695,8.42809425430367,9.0919312288272,8.27679773436816,8.85750882762884,7.86702144953559,8.2026042234228,8.2501669291189,8.82532291163086,8.52836036554068,8.98638913203459,8.23988786610254,8.31667330046653,8.52836036554068,8.60926670968955,8.71734686959615,8.64712091653236,8.69147887526048
"PLCG1",8.942499049683,9.29613363256603,8.60866534665161,9.10262066778691,8.61003124795849,9.43874505707094,8.65898951884497,9.29120649084772,8.48372443802122,8.81359846162023,8.87181669095344,9.31718697187805,8.89799509438387,8.96917237313458,8.54098310093385,8.41942593651943,9.11102090249383,9.01391468050029,9.00015355743499,8.90651056269274,9.00106021429742
"PANK1",6.41908910846017,6.01225683994756,6.34431642289088,6.47691067747133,6.11548597303666,6.35039767248018,5.79246210575581,5.64970743652159,6.2372379374707,6.03570158058177,6.06919019506511,6.14689923547465,6.29048532268976,5.82373091017192,6.51739449791316,6.01225683994756,6.89313179332272,6.42210972968194,6.11073103860647,5.85231797268897,5.95064103467876
"SHC3",4.52296104551401,4.0801229732438,5.0736610573772,5.04828571516164,4.75561572728105,4.32435895685379,4.48579487077846,4.36227260231574,4.57120547155949,4.70924635258582,4.44262588263869,4.47081880738664,4.45543576033923,3.81550137421102,5.00794406829866,4.42758934040891,4.70635609172125,4.20371374895905,5.1452211606884,4.90005825657979,4.57120547155949
