"","GSM926651_Boeckel_K2.CEL","GSM926652_Boeckel_K3.CEL","GSM926653_Boeckel_K4.CEL","GSM926654_Boeckel_S2.CEL","GSM926655_Boeckel_S3.CEL","GSM926656_Boeckel_S4.CEL","GSM926657_Boeckel_K2.CEL","GSM926658_Boeckel_K3.CEL","GSM926659_Boeckel_K4.CEL","GSM926660_Boeckel_S2.CEL","GSM926661_Boeckel_S3.CEL","GSM926662_Boeckel_S4.CEL"
"PSMA3",11.407116339308,11.3650488241868,11.2778660474258,11.4584219234738,11.37699833272,11.2868509227043,11.407116339308,11.3650488241868,11.2778660474258,11.4584219234738,11.37699833272,11.2868509227043
"SPHK2",8.80776349761083,8.98825525384132,8.81231160049546,8.79700783743091,8.80110797100149,8.8855544561931,8.80776349761083,8.98825525384132,8.81231160049546,8.79700783743091,8.80110797100149,8.8855544561931
"TCEAL7",7.64236541973252,7.77771135082937,8.07759992570761,7.83911021812109,7.68837729897294,7.65086769757576,7.64236541973252,7.77771135082937,8.07759992570761,7.83911021812109,7.68837729897294,7.65086769757576
"PSMA4",11.8832567952401,11.876239909767,11.7887421280576,12.0447999668686,11.9317479240799,11.9954437817871,11.8832567952401,11.876239909767,11.7887421280576,12.0447999668686,11.9317479240799,11.9954437817871
"RAD18",9.39775299241222,8.7630083320084,9.32905868852649,9.26461829805629,8.95758827834285,9.09707598856033,9.39775299241222,8.7630083320084,9.32905868852649,9.26461829805629,8.95758827834285,9.09707598856033
"CELF4",7.8159801609545,7.95617002205363,7.75719424402484,7.8349124563877,7.7520297054794,7.88805360098866,7.8159801609545,7.95617002205363,7.75719424402484,7.8349124563877,7.7520297054794,7.88805360098866
"PSMA5",9.68721233666463,9.88304948632869,10.0215301139376,9.97318747117864,9.97232324314863,9.75947253959049,9.68721233666463,9.88304948632869,10.0215301139376,9.97318747117864,9.97232324314863,9.75947253959049
"PSMA7",11.1922263564607,11.260502871134,11.0464079501604,11.2619699178253,11.196184124804,11.2395860332577,11.1922263564607,11.260502871134,11.0464079501604,11.2619699178253,11.196184124804,11.2395860332577
"CDC42SE1",10.1565318597303,10.1923186422696,10.3789711466856,10.288784330867,10.5191848671709,10.2414295734665,10.1565318597303,10.1923186422696,10.3789711466856,10.288784330867,10.5191848671709,10.2414295734665
"FSTL5",5.61408766276923,5.40406269787487,5.52747768416156,5.14652393684894,5.20046609956146,5.06199746411752,5.61408766276923,5.40406269787487,5.52747768416156,5.14652393684894,5.20046609956146,5.06199746411752
"UGGT1",11.1055889447615,11.0375331555965,11.1879604145229,11.0492043612197,10.9750412098992,11.0967121501102,11.1055889447615,11.0375331555965,11.1879604145229,11.0492043612197,10.9750412098992,11.0967121501102
"KCMF1",11.1601636166832,11.2088813537829,11.4298762386364,11.2272961805444,11.2223347157022,11.3784346810218,11.1601636166832,11.2088813537829,11.4298762386364,11.2272961805444,11.2223347157022,11.3784346810218
"TM9SF3",12.4619037701653,12.4176915985306,12.3417171961763,12.5607221674466,12.6055464043266,12.487391110728,12.4619037701653,12.4176915985306,12.3417171961763,12.5607221674466,12.6055464043266,12.487391110728
"PSMB1",10.4937982958821,10.6303505998347,10.56071039816,10.6210923831513,10.6201548907498,10.5746407017571,10.4937982958821,10.6303505998347,10.56071039816,10.6210923831513,10.6201548907498,10.5746407017571
"MDM1",6.96952206337174,6.97125866559744,7.2713507848094,6.91862893139285,6.96482794515298,7.09259038653652,6.96952206337174,6.97125866559744,7.2713507848094,6.91862893139285,6.96482794515298,7.09259038653652
"LGALS14",5.7320830113322,5.93889945161339,5.72786460247385,5.71853378098394,5.54936223153384,5.85019724401875,5.7320830113322,5.93889945161339,5.72786460247385,5.71853378098394,5.54936223153384,5.85019724401875
"TCIM",7.81003926655564,8.49900549448294,8.54746572092391,7.87684837402107,8.68621956228063,8.1128966138169,7.81003926655564,8.49900549448294,8.54746572092391,7.87684837402107,8.68621956228063,8.1128966138169
"UBQLN4",8.87113577811173,8.83541773678621,9.36128034505558,9.02623601391976,9.15878681831849,9.11180806061822,8.87113577811173,8.83541773678621,9.36128034505558,9.02623601391976,9.15878681831849,9.11180806061822
"AGPAT3",11.7675122231801,11.7752140111484,11.7467359369277,11.8469711709788,11.9306228513541,11.9545780608172,11.7675122231801,11.7752140111484,11.7467359369277,11.8469711709788,11.9306228513541,11.9545780608172
"AGPAT4",8.92375980944068,9.02949439106762,9.09634279569858,8.83177030305439,8.9196001216127,8.8337110540473,8.92375980944068,9.02949439106762,9.09634279569858,8.83177030305439,8.9196001216127,8.8337110540473
"DPYSL5",6.95185191830224,6.96523517193054,6.51091840465444,7.03387658943477,6.75924313028898,6.85920424002936,6.95185191830224,6.96523517193054,6.51091840465444,7.03387658943477,6.75924313028898,6.85920424002936
"WRNIP1",9.75465344801317,9.77062346481102,9.71470038376195,9.70343537253594,9.73871994741827,9.69014137168465,9.75465344801317,9.77062346481102,9.71470038376195,9.70343537253594,9.73871994741827,9.69014137168465
"BDH2",8.02556824121264,8.16960206280042,8.61784866322806,7.89069076333591,8.04456362635359,7.7345383599005,8.02556824121264,8.16960206280042,8.61784866322806,7.89069076333591,8.04456362635359,7.7345383599005
"ANKS1B",5.86070986219241,6.059688093007,6.01003922337113,5.72055677678171,5.77775546972356,5.83552355274228,5.86070986219241,6.059688093007,6.01003922337113,5.72055677678171,5.77775546972356,5.83552355274228
"PSMB2",12.9941005291222,12.9535638716769,13.1273125787062,13.1469387748958,13.1052917875135,13.0790603802355,12.9941005291222,12.9535638716769,13.1273125787062,13.1469387748958,13.1052917875135,13.0790603802355
"NDUFA4L2",8.36994592402771,8.51603262856897,8.16351031044833,8.44033180682736,8.30772077536325,8.31422586803762,8.36994592402771,8.51603262856897,8.16351031044833,8.44033180682736,8.30772077536325,8.31422586803762
"PNO1",9.2483100905132,9.02721940535543,9.37974790963553,9.30981289483605,9.11969317867948,9.34597027488616,9.2483100905132,9.02721940535543,9.37974790963553,9.30981289483605,9.11969317867948,9.34597027488616
"PAPOLB",5.29809703832828,5.34582912859822,5.3423359419001,5.22637656075017,5.40849589815262,5.27773429172647,5.29809703832828,5.34582912859822,5.3423359419001,5.22637656075017,5.40849589815262,5.27773429172647
"SH3GLB2",9.08576538189164,9.06097922329957,9.01142513581678,9.09325219534,9.15490993164499,9.07027873105755,9.08576538189164,9.06097922329957,9.01142513581678,9.09325219534,9.15490993164499,9.07027873105755
"C15orf39",9.74004445938458,9.57369843752943,9.64811921605555,9.72606541010317,9.81360418405678,9.81597702104547,9.74004445938458,9.57369843752943,9.64811921605555,9.72606541010317,9.81360418405678,9.81597702104547
"THAP10",9.28932676437148,9.12842043422318,9.53825391542858,9.15910846061525,8.84507537146381,9.25762181681598,9.28932676437148,9.12842043422318,9.53825391542858,9.15910846061525,8.84507537146381,9.25762181681598
"SPIRE1",10.039643377909,9.62587965441245,10.0229861872443,10.2454879391504,10.2564437473599,10.1561595013533,10.039643377909,9.62587965441245,10.0229861872443,10.2454879391504,10.2564437473599,10.1561595013533
"PSMB3",11.4438018398301,11.6328985916522,11.3116659772836,11.4173133621003,11.5895254273859,11.2885876527499,11.4438018398301,11.6328985916522,11.3116659772836,11.4173133621003,11.5895254273859,11.2885876527499
"STARD7",12.0352236912457,12.0255325392926,11.8487846600042,11.9583297055798,11.853821785973,11.8596341383366,12.0352236912457,12.0255325392926,11.8487846600042,11.9583297055798,11.853821785973,11.8596341383366
"MAP3K7CL",7.06671454021347,7.388838674499,7.14774409999613,7.12749293919731,7.18862574837268,6.94449711427062,7.06671454021347,7.388838674499,7.14774409999613,7.12749293919731,7.18862574837268,6.94449711427062
"IFT46",10.0030328640383,10.0538965367344,9.90833620742531,9.95775776410147,9.98274214177003,9.81656599068246,10.0030328640383,10.0538965367344,9.90833620742531,9.95775776410147,9.98274214177003,9.81656599068246
"OTOR",5.55226202503203,5.63973193904249,5.61803985337787,5.64614938696804,5.44506891327137,5.73074267347265,5.55226202503203,5.63973193904249,5.61803985337787,5.64614938696804,5.44506891327137,5.73074267347265
"EXOSC5",9.38843491695715,9.35042367821614,9.25824105654412,9.58806937801797,9.58081543029455,9.57387414386563,9.38843491695715,9.35042367821614,9.25824105654412,9.58806937801797,9.58081543029455,9.57387414386563
