"","HUVEC_scr_siRNA_1.CEL","HUVEC_scr_siRNA_2.CEL","HUVEC_scr_siRNA_3.CEL","HUVEC_scr_siRNA_DLL4_1.CEL","HUVEC_scr_siRNA_DLL4_2.CEL","HUVEC_scr_siRNA_DLL4_3.CEL","HUVEC_USP10_siRNA_1.CEL","HUVEC_USP10_siRNA_2.CEL","HUVEC_USP10_siRNA_3.CEL","HUVEC_USP10_siRNA_DLL4_1.CEL","HUVEC_USP10_siRNA_DLL4_2.CEL","HUVEC_USP10_siRNA_DLL4_3.CEL"
"MTIF2",7.38601181616555,7.47127774948684,7.39047543966431,7.0039779056359,7.48292683832319,7.24976977022605,7.47464824989247,7.51731268388141,7.47241016062025,7.298323348242,7.25822249294972,7.43031502786388
"MTM1",7.86777569241528,7.93892147344563,7.66014126313123,7.82326565782432,7.74772032137839,7.57607498531938,7.77149485557708,7.83078662933523,7.68411306606264,7.65653990390171,7.6308405949748,7.76949110909735
"MYO1F",5.23813011138046,5.27289410526994,5.37422271985134,5.16875769962268,5.40769481087429,4.85843388594019,5.51557052150511,5.43137242193107,5.09983050229027,5.36075263313878,5.37482242055026,5.12448528187776
"MTNR1A",5.15920404715908,5.19243679314403,5.52549202894778,5.41127153510088,5.35461654414273,5.03281027043913,5.30747548146551,5.18445954619881,5.37896565056536,5.28597588610533,5.13486746891556,5.01697498897787
"MTNR1B",5.01213249011477,5.28917980588141,5.33931197967652,4.7820377656968,4.99859961831607,4.9859736107395,5.1603327518177,5.25786753311555,5.14642669497321,4.77222291120791,4.84071439761801,5.06142290684842
"MTTP",3.23470940970981,3.64312915372651,3.4355705125846,3.50946593252496,3.45259749781538,3.40592966268631,3.41604530881412,3.30753414999495,3.53109588748628,3.54199387992447,3.20049756704259,3.25029790091422
"MTR",9.47939861621782,9.36622790709225,9.58829419721919,9.37445131204005,9.39047028026507,9.56335134337403,8.97996256149023,9.18493172842462,9.57431631240264,9.23096631645579,9.11189303261443,8.93929256917386
"MTRR",5.29951185006917,5.13124455496693,5.26886471285294,5.04867357442539,5.121618568289,5.06190095996276,5.11423410726182,5.04637496130613,5.11328421553422,5.06194468095055,5.11479705719949,4.94791441804094
"MTX1",6.005067660191,6.14065245073597,6.02528719513935,6.07350621405498,5.85957199875727,6.01324220970178,6.09935802649473,6.02383497474293,5.77940308166804,5.81616397293224,5.93707334854847,5.97373406527079
"MUC1",5.77832098798885,5.74714240056188,5.42894205362467,5.92176415236531,5.98005520883886,5.86517212445409,5.65761317507124,5.63851132666305,5.41419762393142,5.62897771734413,5.83001079672713,5.7680100553169
"MUC2",4.90860885261201,4.84553035649341,4.97071012718415,4.68544564405621,4.76493062776368,4.76735386833113,4.70155197339182,4.66350297815684,4.62449608499457,4.7067818573102,4.63741536169698,4.75857681685426
"MUC4",4.3933731523018,3.86560335122882,4.0364802231696,4.10734634584816,4.31095322149148,3.97910255460366,4.0855940201249,4.20518002349861,4.28749043971274,4.24643609011189,3.93095726397748,4.33259132980414
"MUC5AC",5.41359554355541,5.20730499705562,5.09064620699051,5.09337359780137,5.24530135098139,5.16176366107032,5.16905983344694,5.22848035364161,4.92486656119278,5.25608733398428,5.27247995108298,5.21213966821835
"MUC6",5.3102752816735,5.44829272384213,5.49550961812136,5.59143816978165,5.46786082954604,5.55744638007242,5.33070593435211,5.32767003289878,5.10814202221455,5.45195123863524,5.23426786312001,5.48529518503883
"MUC7",3.10430708491369,3.43259951694676,3.26086130037915,3.31304801217376,3.04127027854256,3.56274814256515,3.19353542317099,3.27964665505667,3.16282794179048,2.74198312967904,2.88726369386412,3.16112876737037
"TRIM37",9.29662535182857,9.32623692114293,9.2722263216048,9.8287143457117,9.80927504569359,9.83244380104911,9.20996488965456,9.42716253469483,9.26799651233521,9.64747897980851,9.7103870471985,9.69265177820292
"MUSK",3.19534587453414,3.11570627914111,3.1069397442826,2.97423825428666,3.13961933029637,3.43064439576578,3.2054271432166,3.08010955101509,3.21710878895351,3.437851069877,3.35092937495742,3.04225479055597
"MMUT",7.76173979959927,7.97748210154888,7.61897784700015,8.05225799680627,8.28287861462091,7.9414977646884,7.9730189849723,7.95003580761945,7.80647970812829,8.02328498051157,8.04800377115936,8.00070765848331
"MUTYH",6.0761229550748,6.09820723024326,6.00846339642583,5.98399310285638,5.86453962307189,5.99421658259072,5.93137925468025,5.99779820007625,6.04511974920274,5.92581368364484,6.19644330779438,5.9560723840313
"MVD",7.46898347149065,7.36748944825087,7.42730787739464,7.60658482278744,7.35381199846899,7.31702560355183,7.48332430037544,7.30966580556115,7.43898675868615,7.33419241508785,7.43918796251879,7.32195898944669
"MVK",5.71491116440826,5.97979608444952,5.77879231279948,5.755374310385,5.84772180041454,5.77724625138837,5.86595068236835,6.07650657309249,6.17806880691759,6.09209523528628,5.72127077871383,6.04082044333046
"MX1",6.06172683651644,6.06828934423996,5.81141386982186,6.64842396588659,6.7225949841522,6.94315964692231,6.4037625165047,6.41019215799719,6.52682785040608,6.69246286991102,6.47993542924626,6.58005511571773
"ASTN1",5.40348139488778,5.04372971891946,5.5830886579643,5.36031368368468,5.24902517262521,5.49441147731449,5.24929666281265,5.2466686119417,5.30231325674088,5.66101551596725,5.41284947270232,5.31081830900962
"MXI1",5.8761818460559,6.17618597328213,6.12081083107178,6.16563735654941,6.11679851699726,6.13200659166874,6.12484731876444,6.22293362970551,5.97472954174102,6.07257874890488,6.02807304886105,6.03394684497519
"MYB",3.85740333440818,3.64279373535878,3.77453107279882,3.34363255433143,3.56691684822907,3.55597557299123,3.64539282827601,3.45896436690162,3.44093755836586,3.73203379388164,3.46470838035229,3.55145685876413
"MYBL1",5.48142091520068,5.57656355398356,5.37852042214364,4.55730141460666,4.80169456364955,4.93318252489656,5.80400469233869,5.7136909634828,5.87812330884101,5.57879794367787,5.27274030545213,5.37852042214364
"MYBPC1",2.80461029726139,3.01631952989949,2.73893096035126,2.84458909042397,2.87239629525836,2.97415954624711,2.99588785559502,2.82129004935196,2.9825789882673,3.14777977120501,3.05435142725549,3.05773381895522
"MYBL2",10.495338153566,10.3004468243657,10.2957807488581,9.73062973696448,9.76240386222411,9.70811029477644,10.5168498799841,10.5335008459195,10.4246779867156,10.1033284492262,10.1234924247781,10.1820807700988
"MYBPC2",4.6291997703321,4.61987530496223,4.67364387438649,4.60637763784986,4.66304294238872,4.22365935735576,4.64359955256891,4.31805954711544,4.49823062044828,4.7879801275796,4.11875281223525,4.49203650427281
"MYBPC3",5.2689999188028,5.23326182203366,5.10759068015115,4.89213176515799,4.89314184912087,4.63122943109124,4.9885633859238,4.98961778897517,4.77185359674495,5.37909688897984,4.71705299723567,4.99755960457908
"MYBPH",5.35944333917176,5.46730934905099,5.44858493513567,4.97895696273068,5.3575277507923,5.57900057255536,5.2892024998518,5.70008753785725,5.41524954097773,5.54132130984445,5.59596675181823,5.53611517097568
"MYC",9.46387550400029,9.42190522936396,9.41009412185972,9.32911931463839,9.34926467345931,9.41983325929175,9.41356992317021,9.33538877203432,9.34072453738003,9.24146193612263,9.17065312208788,9.19163985145604
"MYCL",5.13740341931769,5.28339187817049,5.30914798003894,5.86740756904585,6.05834428580878,5.92754422702128,5.41753476193716,5.41722862621742,5.21960709066876,5.77576877173683,5.41346335054565,5.61852787430673
"MYCN",5.91179808799952,6.00675916031131,5.93174077295469,5.73971183154899,5.5952755183767,5.57739526618467,5.52902809528627,5.25747840578443,5.43060400207107,5.41516025689376,5.46012591540877,5.53097083856299
"MYD88",8.12324126845593,8.26472774720494,7.93947226876967,8.17027328239175,8.11087520371038,7.91042122799801,7.90138335372756,8.04708835356891,7.60288100556121,7.7360771822601,8.1065024522913,8.10354765211865
"GADD45B",8.75312474198077,8.508040964834,8.53744037327208,8.77383831372482,8.69429810222426,8.8452354058737,8.95573955097657,8.88562012846744,8.71663384686333,8.73016511049687,9.04125992220032,8.77950462247139
"MYF5",3.15213580557584,3.49314772909811,3.33706302306061,3.98578644275969,3.26472483621332,3.42801140542609,3.55975778665864,3.46468097329316,3.51839707617713,3.37469560252013,3.82528612217331,3.40310247396899
"MYF6",3.26449781403094,2.95916695270395,2.88993163977474,3.11308895811034,3.16522133719281,3.17639728567074,3.17713080988069,3.07888620707658,3.36747428535992,2.95654690320528,3.11870906547461,3.17713080988069
"MYH1",3.08959826759232,2.85973273345901,3.12050942507689,3.7683716345646,3.12218751685789,3.43332648065511,3.78660373649223,3.09178252026589,2.69920696172595,2.89015493058265,2.74413685390671,3.20745148255472
"SERPINC1",3.9252715311811,3.865813159762,4.00190633049689,4.02010805142542,3.91211500681523,4.10920806831304,3.82342550688322,4.12267720471461,3.75643871463599,3.80146695387956,3.76849815530063,3.7459623774659
"MYH2",3.21015018868977,3.51367343623079,3.22376187131925,3.24579866809797,3.06391577907748,3.5976548098775,3.0973603013862,2.45578206934181,3.67197168520088,3.62618467146865,3.02849532432257,3.09017941421549
"MYH3",4.86285855962489,4.40756390829256,4.19061914137456,4.5770339341143,4.6537736098526,3.80764669419593,4.3473959593868,3.98929110655719,3.90904853959655,4.59279159786221,4.54801803790323,3.86642903078317
"MYH4",3.71657445191188,2.50898723784841,3.04957061622925,3.14365459295711,3.43018453139423,3.51722143718935,3.32546814623966,3.05956138451604,2.93875688576564,3.19906767262112,3.13842803730501,2.9884363444149
"MYH6",3.84022068206043,4.00656603367567,3.83092560991991,4.01629623818823,3.9786727253206,3.74929750112209,3.86806920631925,3.6734421323851,3.9921876957988,3.95173569966612,3.68365602862581,4.12290890707104
"MYH7",4.2310796830731,3.90497955015801,3.85530126825398,4.54822287155846,4.54915729318403,4.43158446074486,4.26887820991826,3.63195852549584,3.94203255561104,4.27308258126079,3.91026130169874,3.94888527103245
"MYH8",3.0819577406956,3.03855293662501,3.36545857837604,3.8361610996755,3.8453427938634,3.14274375443738,3.52839647124848,3.86529753432236,3.10208418418138,3.40732277657919,3.2272976054111,3.55030945930079
"MYH9",11.3512503809625,11.2286131830883,11.4749749737412,11.098992506039,11.1403629612312,11.240283465949,11.2584333266501,11.2297363225911,11.7300345616749,11.4071586483571,11.2214684218088,11.1429836805574
"MYH10",9.48709571025426,9.45153535907198,9.4565554484679,10.0275791218163,9.97140302771447,10.12971627577,9.28492018477428,9.57187695855241,9.83408024851098,10.0512335184492,10.0229244299287,9.95458653090197
"MYH11",5.07580799015808,5.12265593006232,5.2124799795869,4.95295566625948,4.86652364167574,5.15592636479373,4.78236706503013,4.99807153141642,5.10041470685668,5.33001102786578,5.04311066077276,5.06907498075979
"ZFHX3",7.65676289528607,7.68293839111132,7.94716948012102,8.0332488486372,7.83795185305667,8.08618682651185,7.60636973693236,7.88944867712473,8.46284102533543,8.16182970539161,7.92918413004387,7.69210926015953
"MYL1",4.34067427127565,4.63970614203982,4.51884088376069,4.60374689975118,3.97415144917388,4.43634366458212,4.71795214359686,4.37400564088201,4.28376996632323,4.32406444504255,4.49851230618579,4.55222882026119
"MYL2",4.50296803854855,4.499449112649,4.08699460721956,4.31130264845554,4.43283649375614,4.21907957289119,4.03779184113347,4.31180982460715,4.09253256484723,4.20303065185014,4.37101766229972,4.36066288479801
"MYL3",4.41133300145395,4.81308505624317,4.55260895568842,4.84157885335241,4.24652554401186,4.26681669041224,4.80256242257966,4.56053995455823,4.46643534761018,4.59623371250615,4.83004571976227,4.7521113051459
"MYL4",5.40042199618444,5.40988660885573,5.0197733075815,5.4168033242551,5.72734435297583,5.41072136025387,5.33316945630192,5.32964693647403,5.06906576956136,5.22503927128925,5.68819189616931,5.52434033512287
"MYL5",5.8672001102031,6.09158645481512,5.99638314254777,6.0081001193556,6.03703023835735,6.14775410412654,6.01274201289739,5.72434071783538,6.06188820760202,5.94763293181599,5.83597249544688,6.08631527547291
"MYL6",7.74216277124174,7.7902491223424,7.64989889105735,7.63063555127621,7.63728092473674,7.49977710906693,7.76059958790753,7.61527833153008,7.42277843259725,7.55549248849051,7.56067736684577,7.58071889853042
"MYLK",5.79549406894052,5.67039861938612,5.62302560828869,5.00623855067923,5.03722539407045,5.10650893695832,5.55481435015867,5.56397479868594,5.77338258695543,5.28923164936937,5.40217016346959,5.24955996888661
"MYO1A",4.01959782156211,4.03238539857705,4.02247626986111,3.65950988226142,4.27104500459966,3.90009470130023,3.93521276631722,3.98677530869995,4.16965210763837,4.25292749073388,4.04347542420827,4.10941002643173
"MYO1C",11.0585710206045,11.01885132806,11.0380600751487,11.2091565953951,11.1554177789494,11.0502001418898,11.0351607231584,10.9782992215518,10.9397867644207,11.0562509466988,11.0264412677572,10.9420863495637
"MYO1D",10.1367045410899,10.138060267702,10.0834519689605,9.96948563784107,9.9688353657386,9.95793498820237,10.1587904290102,10.2251001148269,10.2772529903651,10.1810089204812,10.2659526885715,10.2386833110017
"MYO1E",9.21649459228479,9.16636615588138,9.22794579717177,9.11992178225115,8.99401766811842,9.05892599848318,9.13636224535583,9.2384152030356,9.39219699787976,9.21296450526288,9.17227375521389,9.0898134283331
"MYO5A",10.25709433966,10.1626928027011,10.4715850741198,9.83123017085193,9.84601177102851,9.98014959679112,10.1335377014985,10.2032920571908,10.563458198414,10.1742124607499,10.0533375906234,10.0465080624141
"MYO5B",4.18045576025375,4.20866648306387,4.51731504533796,4.26529616210941,4.16916059420074,4.05314142103496,4.34743037506334,4.3476628134336,4.20993776353838,4.29020198604326,4.2436628036502,4.28059299714981
"MYO6",8.98701808442362,9.0340456322145,9.109496959049,8.97197892662671,9.05596781608138,9.10542548648069,8.9251783312792,9.19378862968943,9.25427570315001,9.08963686394651,9.18938006087116,9.14100203806841
"MYO7A",4.98293670739766,4.93097698356214,4.79436030419369,5.02402936967036,4.75266701941353,4.98685124994043,4.57792951409192,4.84081131399929,4.75376392378641,5.06106096960819,4.8711733344543,4.93086235522373
"MYO7B",4.72576871962558,4.86244114166368,4.72576871962558,4.78834924178149,4.63361650062684,4.71533713781978,4.59220174566287,4.614583417306,4.50247143578131,4.82023303171798,4.92170684667705,4.73142776892615
"MYO9A",7.28711663970775,7.20417539240348,7.52877707489219,7.30454730124468,7.15490707496617,7.26444264896524,7.21734115458023,7.43328976793228,7.82792886827328,7.37651025231778,7.30147996555631,7.10103170329928
"MYO9B",9.43568812944551,9.50556120422016,9.5979716471442,9.39468511383903,9.48293580960973,9.48236884595045,9.20651516734548,9.22581574556025,9.35334001754983,9.17308968050543,9.18297911762645,9.12838674711749
"MYO10",10.5507754028646,10.5190787293331,10.7305634057293,10.5502704111665,10.6443954369123,10.760516377317,10.4921928614951,10.6238721356874,11.1127096278919,10.7751135025523,10.6455927375564,10.6490189696227
"MYOC",4.13236578611781,4.05084027527135,3.80535403416712,4.0588800974043,4.17131148941288,4.02613920231624,4.13762695473937,3.80839905328108,3.78717239626241,4.25136841176846,3.99347326430054,3.84491790089884
"MYOD1",4.85157992093536,4.91225925130228,4.91399497552028,5.20400038493548,4.723887055401,5.03603617666979,5.08197785048713,4.6287263947733,4.6735982639825,4.85539857202753,5.05749193965718,5.01136444927282
"MYOG",5.11038085013946,5.44540895924905,5.38859356909172,5.49224194334847,5.18595779128777,5.25152540573251,5.19412362889392,4.96097630273923,5.46426946380117,5.22856843223865,5.29273054256608,5.49017981280516
"PPP1R12A",7.84533777236598,7.81841784299896,7.76835917011483,7.73599792109573,7.64831955139573,7.67804281186369,7.60260064623798,7.62856026206909,7.78050384323758,7.62793422623235,7.48752597290758,7.60761353644039
"ATF1",8.68848381973888,8.87647937174894,8.73199610718204,8.64758255546664,8.68290204332733,8.64031766161354,8.77346978984815,8.78725500959963,8.78615581113426,8.63311003670615,8.72768752600715,8.72215357941589
"PPP1R12B",5.92435236711733,5.67918941539995,5.86833572057494,5.42199534770175,5.97611085513387,6.04341537946259,5.60190458360022,5.45285546048931,6.46394528249172,6.11890329970381,6.17274418087566,5.98999208619416
"MYT1",5.31785281456997,5.23314336908484,5.17836263480123,4.81838316943603,4.88493837762201,4.8923558982354,4.94458565560647,4.88505812223763,5.30648816010246,5.22911074932872,5.26268335763486,5.37706653171143
"NAB1",5.93253965634349,5.85119710309518,5.74898061332312,5.91547494987893,5.92754172634551,5.963584450049,5.62212118208073,5.85145756819016,5.90748109094379,5.75590726916182,5.9729048410624,5.9612286482112
"NAB2",6.3569658712641,6.12103565578214,6.27183761825329,6.0705975136954,6.16196810095526,6.13923733965201,6.25795779833099,6.10930251518616,6.33304561990479,6.13655578348432,5.99859867602395,6.08500570867523
"NACA",6.6337885577151,6.04537594591072,6.21199753675211,6.14272135500406,6.05064971880703,5.90053602541868,6.10450653167846,6.24199640708572,6.036136256109,5.69163221157746,6.0678702432098,5.99676979982686
"NAGA",9.50391585271441,9.47238560493824,9.38179462062283,9.31448740220962,9.24856184971191,9.10784115285857,9.60514726672971,9.53064891363547,9.29491738004817,9.4620530282864,9.35120910216766,9.28209169459253
"NAGLU",8.29802429091395,8.47864620378435,8.21611389660603,8.57221374895866,8.46701631191743,8.44249242172837,8.50780802485927,8.54348506158522,8.44025249084544,8.64785554433315,8.696230973693,8.57533419249392
"ATF3",5.60040870587809,5.83316526041612,5.3812455506379,5.4238274364348,5.19536711059269,5.50005088480165,5.65668266694263,5.6873161851143,5.39040729003045,5.75165832830568,5.61806170086368,5.60451946639313
"HNRNPM",11.3906663187074,11.2371740475135,11.2549196594886,11.0248993345689,11.048775930686,11.1862696782463,11.2191922841574,11.2805854984951,11.479303621694,11.2989330889659,11.1449731657975,11.2366867364168
"NAIP",5.43663859062563,4.96903510449811,4.89440672269321,5.31321092412422,5.24894712022412,5.1764048284126,5.33636271054878,4.93145795850483,5.55324895237661,4.9794096151149,5.28813708491227,5.43263605802103
"NAP1L1",5.11871868690024,5.30458145359831,5.19869029054621,5.00426479494367,4.92745888897853,5.28879162693469,5.2233339815928,5.23236087747434,5.54374804528749,5.28631500823984,5.27694980640957,5.17782276988118
"NAP1L2",4.0194832833072,4.19866701020036,4.64171889851751,4.35833925710717,4.2234083453073,4.04631109571582,4.33673239443579,4.22071579277809,4.07251509576318,4.54844799618134,4.29596365367578,4.34478606506078
"NAP1L3",2.97949785486582,3.04013408164177,2.73753148665275,3.503590440319,4.36491490762236,3.63957234933455,3.56018971624893,3.0968392988145,2.99149538783406,3.43009894257521,3.55913214877957,3.52892547057502
"NAP1L4",6.04645361261969,5.89319158460818,6.10791435965889,5.92309233414885,5.9122721186721,5.8763846467632,6.14480221551747,6.05202084891229,6.14602791756058,6.0052841748275,5.8775555561841,6.01459659939411
"NARS1",11.1792319190811,11.1941398136601,11.1904359363556,10.9928857033253,10.9527069044356,10.937868557113,11.0158861789108,11.008673606605,10.9940328824444,10.9032044451991,10.9673219852054,10.9172595529141
"NASP",8.31713578775183,8.30764764177607,8.19990280673494,7.92633069639336,8.01583060989642,7.87756942708947,8.3068669526307,8.24280396842592,8.28827150024536,8.12588856311121,8.00766959402132,8.09895499785943
"ATF4",9.90132950483639,9.9095456496837,9.83500710573123,9.54648770082951,9.71104911573854,9.59907253633636,9.66840618854006,9.71851866118406,9.68130025715919,9.50492277144191,9.66808058117168,9.67441012360437
"CEACAM6",2.52209668150851,3.07052881207654,2.83050546823945,2.86528308159947,3.50512759341329,2.85471474056538,2.67316094653608,3.03925887513094,2.99422968304047,3.08819295211122,3.49922105375278,2.93601921143841
"NUBP1",8.44533940767784,8.54525088430728,8.46967866064272,8.3984113142566,8.47113094227598,8.27751479655462,8.28918266215577,8.39557014765922,8.30179774089648,8.33571639098522,8.25607275348843,8.26030470814827
"NBN",8.45986828140883,8.46203752111746,8.44990656290689,8.53710974473324,8.49518646456878,8.53765845461205,8.45015825008702,8.42536389323888,8.37736071105476,8.49716420334602,8.3689788915618,8.45503388337943
"NCAM1",3.54969446412583,3.82064303932196,3.90288944771394,4.07232224652188,3.63264722744355,3.82796169645353,3.84782083541458,3.72707589630525,3.63831166882188,3.75950073089427,3.68197322914217,3.94960884969815
"NCAM2",5.38891231832356,5.0727769639425,5.06748125032269,5.46439559905997,5.60603928000492,5.64501543682688,5.48147759997172,5.43965634573052,5.24317506305819,5.27516988718997,5.56383881308782,5.4895858313983
"NCBP1",9.65868782464067,9.60610258353879,9.72927159492169,9.55928495484044,9.45830262662499,9.44147473267658,9.69864191245938,9.76377843207172,9.7500097675044,9.54367300197172,9.62707917222234,9.65284439761069
"NCF2",3.92622877742573,3.83647248094397,3.78319691509936,3.88439729080892,3.70284325205519,3.85220574359026,3.73996157242299,3.78153992833519,3.90099394678528,3.9155049552189,3.7689513169156,3.71541242946697
"NCF4",4.45131487170196,4.19899918547419,4.03068181875856,4.24702830179907,4.34630699430102,4.3098641493608,3.9625533965595,3.98933284360522,4.25712390618896,4.0620113914232,4.25915915048346,4.10266575607247
"NCK1",7.65712544788245,7.63444671696033,7.59192422098106,7.33034485050187,7.45243249286527,7.70612698041613,7.4387633606554,7.60164928170814,7.56760308572486,7.34419560227446,7.55857197465266,7.38487018338527
"NCL",7.46310776682444,7.41623568231454,7.41816019997221,7.02669548461673,7.14141203381978,7.09234832934034,7.27383936748683,7.3174604729869,7.32841189703613,7.10984770423246,7.15757945698045,7.07309023009946
"NDN",5.89294761496068,5.72371366859273,5.71987219553877,5.76895363999037,6.07319966560062,6.06937355132261,5.97762019339638,6.10763300607977,5.94740569844499,6.22595040922001,6.17673895123338,6.2402552797264
"NDP",5.0821205163946,4.13664588329541,4.08610636390761,4.44351004357718,4.12150102681125,4.03920076038722,4.2911315165169,4.14211187773973,3.9655638475392,4.08970512819866,4.10322211648666,4.2393876124257
"NDUFA1",7.46183838728542,7.62339152490379,7.61689838056048,7.52514829483748,7.71587119603706,7.64815067225263,7.78427037419807,7.80937160825221,7.69338833055927,7.72700347978635,7.56406836959775,7.79148341305482
"NDUFA2",7.49828443634369,7.51640893783385,7.50689571911479,7.60786199818862,7.70873137976353,7.53611930378931,7.61944273336997,7.65977365546679,7.39112648454079,7.62647663224303,7.70616757514501,7.52573921398113
"NDUFA4",4.94776123637772,4.95677314391443,4.91934322092263,5.03871110278866,4.98619066079435,4.81066531936415,4.70017508819276,5.00204167597554,5.00858458923763,4.93425277626073,5.15360246957014,5.04003285226437
"NDUFA5",5.15255028382805,4.85038593198286,4.98171682581601,5.1523093461438,4.9822151572864,5.00254341363241,5.38579425305812,5.43710148253348,4.92816081861881,4.9807838436321,5.08494726279139,5.33998149022907
"ACLY",11.410044978688,11.3179061309536,11.3893420162129,11.2514049463677,11.1893119464765,11.2810609480933,11.155765334728,11.0324718494491,11.3053274456734,11.0822717724274,11.00605138903,10.9967283596128
"NDUFA6",8.64936176434232,8.68148743910595,8.59461129404777,8.57820950629891,8.62506053012011,8.65070233382643,8.77438622218435,8.75172172940504,8.60377853730239,8.57731393632691,8.6951226021784,8.68025178698947
"NDUFA7",8.09186738601415,8.24178857625541,8.13818623592828,8.30153438683596,8.50169876115131,8.37575909049453,8.50033077099316,8.35432286253751,8.35086145630681,8.42250762012016,8.51114507348657,8.43627515479104
"NDUFA8",6.83004304896491,6.83414775267928,6.7212866966424,6.89785394803031,6.90788704441805,6.77333458001523,6.86719890840187,6.93787701864305,6.73708726070079,6.94049045517252,7.03579031201143,6.88735555538033
"NEB",4.49960978593582,4.4828865210051,4.4952713472399,4.41298127416384,4.49198033174578,4.48870062404155,4.74553966145054,4.75014146939381,5.04410225962815,4.70120451430045,4.7207034085813,4.62942328164135
"NDUFA9",8.98143757362186,9.05333317063512,8.92489989419814,8.94105437426563,9.03087668488228,8.80036124029412,9.0770243729414,8.99826682923077,8.7797910184861,8.79302282025637,9.04871210178416,8.96353897229685
"NDUFA10",5.87889013831071,5.81731924339399,5.82452505138877,5.64423185290959,5.98682658977069,5.90279131616511,5.75757400908145,5.85969611582784,5.72804838296941,5.95184581339133,5.88781818900826,5.79616052663491
"NDUFAB1",8.93443271683699,9.11420465171517,8.99128848875068,8.77882089855903,8.9881844631844,9.02504605254681,9.04823177416787,9.01321297823292,9.15841494015995,9.0480398191845,8.99711819332691,9.01983823347766
"NDUFB1",7.55810117730486,7.84927880386448,7.79719962313666,7.90720294722241,7.93979260478774,7.91040632238595,7.90506416787479,7.91625893350048,7.64403385013571,7.83484719696553,7.83061277334551,7.82090441925591
"NDUFB2",4.25436448797883,4.36331004906058,4.38569738683565,4.34478606506078,4.40433248449548,4.28907116218317,4.5440987642685,4.42778138636544,4.37701495139836,4.20679360627493,4.2014381135856,4.41092386191016
"NDUFB3",7.22442579645514,7.48646797766243,7.48522280074989,7.26352470523197,7.44734561041431,7.24846338613451,7.49851267721506,7.62829128089637,7.47914515004499,7.40696590283536,7.41682314179513,7.42754088949487
"ATIC",8.76154348699273,8.59201426050518,8.92327833917699,8.52312263961808,8.55492041542647,8.68926559499389,8.78376126702845,8.66556862540039,8.62536098388391,8.53940004960842,8.48069147511123,8.58463965121707
"NDUFB4",6.30865020113017,6.24516697202481,6.33769132707133,6.31732959775963,6.43433568465121,6.35663576742211,6.47716002408393,6.31645631304704,6.37683918261776,6.47384432252671,6.38541858859828,6.41123411116505
"NDUFB5",6.19750587870805,6.29358950584582,6.53816502079721,6.40379567778028,6.37820523269087,6.18518437340823,6.17452043393159,6.28378714625565,6.11896008597893,6.41914687240564,6.34309401288164,6.41564098240471
"NDUFB6",7.3223679435335,7.29121163248002,7.29071974453308,7.00599692130452,7.12522683369862,7.28903062026299,7.38767977409687,7.47774561493949,7.37573903273746,7.2322647440802,7.19834155094114,7.55716590373235
"NDUFB7",7.66405371365792,7.78057095080996,7.65390715859823,7.90436551349854,7.8449377475665,7.81455944932265,7.93678164884768,7.86651543645328,7.7236161336417,7.84657020182239,7.81882068165703,7.78252363879265
"NDUFB8",6.38034198551289,6.12106785194815,6.38489383431021,6.34949116239335,6.47111123764719,6.33498718308636,6.43929032522094,6.50890300916246,6.31062186054614,5.9417252584673,6.38132064643131,6.40172831902957
"NDUFB9",5.60411880700621,5.87635707182441,5.68988290438718,5.69805171009179,5.64429361385271,5.66875327119799,5.85326172554384,5.86725860909423,5.80845286567398,5.73827652051526,5.8666875555745,5.78622247821816
"NDUFB10",7.15945930268162,7.20696843968344,7.21538781662575,7.25521945976356,7.35617271019092,7.29975073533534,7.45418866949989,7.33669998069765,7.30801392422829,7.45919234031209,7.45987965913964,7.34912135230966
"NDUFC1",6.34996307149968,6.37029284032112,6.31110725325862,6.13160504123646,6.36520676884294,6.3313002161429,6.45677959606088,6.69449105538676,6.27501492831288,6.31338007578623,6.61245979451277,6.49272089667151
"NDUFS1",9.21519946795303,9.2264623860333,9.34586294187756,9.07424709211819,9.20466997085206,9.15700816375973,9.26705075170364,9.3670887913183,9.44499729927439,9.33976914524826,9.18741161616359,9.31332381463374
"ATM",6.85434416470051,6.55309305359122,7.10577098264856,6.64828238552794,6.62472832499692,6.95009708800664,6.69809082621649,7.00891445281732,7.58272708940681,6.96537640898964,6.81812843240567,6.8474963448993
"NDUFS2",8.6288770094224,8.67889779084699,8.67105509291582,8.66932482094489,8.74009849794007,8.65549610463804,8.85682806588526,8.71338441142553,8.58141427574496,8.68529167988173,8.88837852005735,8.6924244611637
"NDUFS3",7.32449501720874,7.39290877599086,7.38196314204132,7.36727190793787,7.26577963495069,7.35157208828994,7.11831032348033,7.35081141550104,7.04627739053127,6.95745223600542,7.24916521370235,7.0370776594279
"NDUFV1",7.82410631898619,7.80389319585819,7.73275270766602,7.76151924716874,7.87403628187323,7.74765795295486,7.92324484818414,7.78152573305421,7.90101468760621,7.81184987110053,7.83358818555657,7.92147378404986
"NDUFS4",6.28225868498135,6.26989096060607,6.05136678493825,6.13830159338715,6.09845870590389,6.08021702992686,6.24844480576778,6.27794590859517,6.29316196243428,5.83635326034854,6.22505897579941,6.16911989613063
