"gene","X1.4hr.Con.1.y","X2.4hr.CA.1","X3.4hr.ABA.1","X4.4hr.ABTAA.1","X5.4hr.Con.2","X6.4hr.CA1.2","X7.4hr.ABA.2","X8.4hr.ABTAA.2"
"CD3E",0,0,0,0,0,0,0,0.0477308
"CD3G",0.0561165,0,0.0572072,0,0,0,0,0.11334
"CD4",0.0236201,0,0,0,0,0.0231873,0,0
"CD40",23.226,19.1565,20.3419,19.5462,25.3028,21.5785,23.5818,22.1152
"CD40LG",0.037984,0,0,0,0,0,0.0421303,0
"CD44",13.5348,11.6162,15.8542,16.7398,14.1398,12.0585,13.9391,14.4654
"CD46",29.9073,30.0624,30.1473,27.6846,28.2074,25.1868,29.1418,29.824
"CD47",3.2782,4.27506,3.46643,3.46578,3.67194,3.2908,3.38867,3.1447
"CD48",0,0,0,0,0,0,0,0
"CD5",0,0,0,0,0,0.0409933,0,0
"CD52",0,0.228946,0,0,0,0,0,0
"CD53",0,0,0,0,0,0,0,0
"CD55",72.7376,46.9653,74.9017,44.325,66.8285,44.2792,66.9627,45.3893
"CD58",2.03396,3.10469,2.17823,3.14128,2.70877,1.92745,2.57999,2.50197
"CD5L",0,0,0,0,0,0,0,0
"CD6",0,0,0,0,0,0,0,0
"CD63",213.255,199.246,200.11,228.3,246.061,195.918,166.165,215.644
"CD68",38.1305,42.0184,39.4686,48.377,33.7915,40.4941,43.3197,38.749
"CD69",0.210364,0,0.0853701,0,0.0882216,0,0.0466814,0
"CD7",0,0,0,0.0537353,0,0.0564054,0.0639827,0
"CD70",0,0,0.090946,0,0,0.431167,0,0
"CD72",0,0,0,0,0,0,0,0
"CD74",0.878924,0.620989,0.566085,1.16336,1.11628,0.590709,1.17864,1.24089
"CD79A",0.198695,0.213179,0.135502,0.247992,0.279707,0.0648239,0.0736287,0.0670472
"CD79B",0.293658,0.62684,0.359744,0.384019,0.27001,0.740642,0.586351,0.71117
"CD80",0.0241634,0,0,0,0,0,0,0
"CD81",257.78,269.52,234.74,269.826,262.141,296.272,213.968,256.254
"CD82",5.8871,7.58046,4.44966,9.57865,5.64807,9.69261,5.67188,6.59424
"CD83",0.352574,0.472654,0.356167,0.217079,0.122861,0.201976,0.393112,0.147498
"CD84",0,0,0.00802274,0,0.016613,0,0,0
"CD86",0,0,0,0,0,0,0,0
"CD8A",0,0,0,0,0,0,0,0
"CD8B",0,0,0,0,0,0,0,0
"CD9",705.815,717.211,705.549,762.886,661.04,705.798,666.377,720.051
"CD93",109.741,117.458,110.292,104.366,113.702,114.347,106.517,124.874
"CD96",0.0145418,0,0,0,0.030268,0.0285829,0.0160989,0.0436393
"CD99",0,0,0,0,0,0,0,0
"CD99L2",30.3164,29.8812,28.6355,31.3335,29.1471,30.7323,28.8599,30.654
"CDA",2.8582,5.26516,3.75691,5.22314,2.10714,5.12866,2.44569,4.16425
"CDADC1",0.944511,0.911907,0.950695,0.691395,1.04414,1.00649,0.881443,0.857154
"CDAN1",2.16641,2.06468,2.30521,2.94071,2.4885,2.43403,2.31584,2.48073
"CDC123",36.2892,34.875,36.8653,28.9324,29.8762,30.8876,34.0735,32.1397
"CDC14A",11.1687,9.22995,10.8703,7.64287,10.6969,6.64325,12.9919,8.89554
"CDC14B",0.459289,0.207986,0.305919,0.164326,0.296806,0.195059,0.219711,0.256639
"CDC14C",0,0,0,0,0,0.0225159,0.0508134,0
"CDC16",10.163,11.7135,11.9649,11.1044,11.948,8.44621,10.6791,10.0771
"CDC20",140.143,152.656,168.25,188.521,158.847,159.555,169.916,158.834
"CDC20B",0.0928551,0.0496952,0,0.0213203,0.139282,0,0.0513978,0.0464668
"CDC23",15.8969,14.6135,16.6227,15.86,17.1533,15.3624,15.0851,17.8397
"CDC25A",4.92183,4.00808,5.59263,4.93446,4.28513,4.51407,4.81872,4.68507
"CDC25B",67.7582,72.5106,66.6722,77.7703,71.3303,85.2791,67.7836,72.8743
"CDC25C",5.7369,6.25114,6.36415,4.69559,5.75457,4.32833,6.84524,5.25195
"CDC26",13.9185,14.8465,11.2677,16.1042,10.9526,12.4038,10.8994,10.2836
"CDC27",20.3188,20.0446,22.3898,17.8769,20.1603,18.8026,22.3159,19.8244
"CDC34",48.7215,42.8939,46.5221,53.0032,51.3787,48.4723,52.3698,42.1353
"CDC37L1",2.03578,2.17833,2.48389,1.50062,1.43562,1.91054,1.29112,1.66836
"CDC40",1.3176,1.21246,1.06454,1.64452,1.136,1.29336,1.0986,1.33971
"CDC42",288.2,350.765,301.343,294.924,276.703,260.667,308.084,264.987
"CDC42BPA",29.7638,26.3635,31.2012,25.264,31.8456,24.6321,31.6479,24.4232
"CDC42BPB",50.77,58.2638,56.7774,65.8927,57.0953,66.1788,54.7351,56.8312
"CDC42BPG",0.025993,0.0974364,0.130561,0.0954028,0.0945871,0.0510703,0.0143851,0.0649336
"CDC42EP1",94.167,77.8508,98.5309,94.8551,118.929,102.268,96.7985,75.6831
"CDC42EP3",20.023,22.9499,20.702,23.5571,22.0106,24.661,21.5512,25.6172
"CDC42EP4",9.41489,10.4397,9.69276,10.976,10.2623,10.6236,10.7911,8.80892
"CDC42EP5",18.5873,16.1284,19.1287,18.3064,24.3349,22.9051,16.5398,16.0565
"CDC42SE1",49.9363,43.9397,51.7304,49.3829,52.2164,42.5898,46.3742,52.2248
"CDC42SE2",13.8518,11.8335,14.25,9.80979,11.9017,9.10153,13.6598,11.4578
"CDC45",8.48446,7.34676,8.34666,6.83881,8.14875,8.93654,9.12591,7.63495
"CDC5L",13.137,12.146,14.5024,9.59149,11.6343,9.86999,12.1638,12.9267
"CDC6",12.0696,13.4493,11.3812,12.4066,9.84307,10.8133,11.9683,10.4332
"CDC7",2.98592,2.97425,3.01356,2.86547,2.58955,3.26704,2.75401,2.87248
"CDC73",5.87749,5.71997,6.50167,5.2313,5.6052,4.99633,6.39445,5.92318
"CDCA2",6.12498,8.16623,8.17398,6.33607,5.691,6.99269,7.79045,7.17484
"CDCA3",55.3913,58.4235,68.7913,68.702,53.0243,55.2343,61.4674,62.6754
"CDCA4",16.4059,12.6832,16.2764,13.5082,11.4396,13.1621,11.5872,14.2805
"CDCA5",11.655,13.1029,12.3217,12.4165,11.6211,12.6323,12.705,11.0323
"CDCA7",10.4343,13.5841,9.61305,13.2099,10.2915,10.8108,10.9536,11.9361
"CDCA7L",19.9454,16.8925,19.3734,15.305,18.6331,14.7342,19.0777,14.817
"CDCA8",26.5567,30.8872,40.4168,37.6525,29.4503,33.5997,34.5493,32.0147
"CDCP1",0.29059,0.333238,0.381824,0.581554,0.301926,0.264359,0.288522,0.300955
"CDCP2",0.0244913,0,0.0246995,0.0451385,0.0766435,0.0721234,0.0542682,0
"CDH1",0,0,0,0,0,0,0,0
"CDH10",0.0381314,0,0.0575774,0,0.0198572,0.0187222,0.0633404,0
"CDH11",30.9922,41.4756,33.4424,43.4036,35.1003,37.3247,31.083,37.8615
"CDH12",0.0594674,0.0796184,0.1345,0.013651,0.0618614,0.0438094,0.0658314,0.0594499
"CDH13",254.523,255.431,282.385,277.794,270.367,238.709,247.936,289.638
"CDH15",0,0.124443,0,0,0.169566,0.114027,0.0257344,0.046542
"CDH16",0,0,0,0,0,0,0,0
"CDH17",0,0,0,0,0,0,0,0
"CDH18",0.0222236,0,0,0,0,0,0,0
"CDH19",0,0,0,0.0190284,0.0215467,0,0,0
"CDH2",31.1676,24.3859,34.1782,26.8229,27.7524,23.8147,34.014,25.0225
"CDH20",0.0465312,0.0997059,0.0703609,0.150009,0,0.0228398,0.0257735,0.0233065
"CDH22",0,0.0382216,0.0179518,0,0,0.0175207,0,0.0356967
"CDH23",0.081191,0.026656,0,0.0752203,0.04254,0.0311595,0.18015,0.0406567
"CDH24",37.9705,33.7079,41.1858,42.7941,34.4332,46.5228,41.975,40.255
"CDH26",0,0.044186,0,0,0.0644654,0,0,0.0706554
"CDH3",0,0,0.0151998,0,0,0.0148512,0,0.0302322
"CDH4",0,0.0215119,0,0.0092035,0,0.00986682,0.0111122,0
"CDH5",590.826,648.951,649.763,702.316,648.242,658.064,634.607,716.932
"CDH6",0.0587661,0.0235979,0.103115,0.0269049,0.0686254,0.00721916,0.0893945,0.0659714
"CDH7",0,0,0,0,0,0,0,0
"CDH8",0,0,0.0130201,0,0,0,0,0
"CDH9",0,0,0,0,0,0,0,0
"CDHR1",0.0498663,0.0126102,0,0,0,0,0,0
"CDHR2",0,0,0,0,0,0.0309086,0,0
"CDHR3",0,0.0313794,0.0196027,0.0179031,0,0.0191947,0.0432317,0.0292568
"CDHR4",0,0,0,0,0,0,0,0
"CDHR5",0,0,0,0.063035,0,0.0184706,0.0252731,0.0228522
"CDIPT",33.3198,31.1084,28.5141,33.2684,35.6793,36.4093,28.5125,31.3141
"CDK1",9.72494,11.1534,10.7621,10.539,7.9141,8.05655,10.4202,8.90663
"CDK10",16.6986,15.8641,14.6591,21.041,19.6438,20.67,17.6917,15.0759
"CDK12",17.9644,18.8782,19.8639,19.4812,20.0582,19.0105,20.6516,18.2649
"CDK13",20.8729,19.5636,21.5332,19.7657,20.285,18.9749,21.6651,19.7408
"CDK14",6.11939,8.06407,10.1745,8.58905,9.33446,6.23952,5.92797,10.9167
"CDK15",0,0,0,0,0,0,0,0
"CDK16",99.607,93.7119,102.454,107.199,100.468,106.444,96.6752,92.6508
"CDK17",44.2714,35.1902,49.8741,39.0971,43.3121,32.7923,48.5462,40.0563
"CDK18",0.0425393,0.0911544,0.128577,0.0391528,0.10777,0.125314,0.117805,0.170396
"CDK19",7.76998,6.65379,9.24148,7.98762,7.96208,6.24776,7.64479,8.39633
"CDK20",0.216009,0.816059,0.218315,0.455813,0.121347,0.46222,0.171036,0.557466
"CDK2AP1",217.664,211.703,224.494,215.912,199.796,196.986,184.9,213.353
"CDK2AP2",179.179,161.173,160.982,171.72,179.775,170.044,167.404,153.891
"CDK4",86.1738,87.3099,81.4307,86.5503,74.248,85.7644,75.984,86.4778
"CDK5",39.6536,35.719,35.6094,37.9359,36.7041,36.265,38.4789,42.3104
"CDK5R1",0.877458,0.976046,1.20514,0.976865,1.31727,0.712622,0.934156,0.92826
"CDK5R2",0,0.0581234,0,0,0.0283132,0,0,0
"CDK5RAP1",4.21233,4.28264,4.97923,3.72698,3.35347,4.41152,3.73899,4.32606
"CDK5RAP2",5.26871,4.85706,5.7707,5.64342,5.48446,5.30552,6.47962,5.65471
"CDK5RAP3",10.1,7.64455,8.22184,7.62837,8.81742,8.53159,7.1761,7.88569
"CDK6",6.43773,7.28507,6.65138,6.84038,6.98247,6.47281,7.58223,7.43137
"CDK7",10.6896,9.5695,12.094,7.74463,8.13147,9.06666,9.807,7.99404
"CDK8",6.94003,6.98728,7.96749,9.96255,7.36154,7.54081,9.62223,8.17419
"CDK9",13.8934,13.1036,10.9818,17.7372,16.2054,16.2558,14.2968,11.3019
"CDKAL1",5.80641,6.98501,6.46961,6.33367,6.19349,4.82569,4.01932,5.85234
"CDKL1",0.578372,0.834129,0.627679,0.553016,0.510173,0.480469,0.542098,0.735193
"CDKL2",0.0136438,0.0146131,0,0,0.0283762,0,0,0.0409071
"CDKL3",0.0875043,0.234541,0.577394,0.203054,0.0672633,0.343138,0.0971044,0.0440493
"CDKL4",0,0.0975067,0.0461864,0,0,0,0.0504663,0.0457995
"CDKL5",1.72056,1.12628,1.94148,1.70542,1.53139,1.06997,2.03242,1.7601
"CDKN1A",203.037,199.102,194.575,236.777,197.056,235.155,186.17,204.7
"CDKN1B",10.4324,12.3422,12.7728,14.388,13.5752,12.8371,11.8478,12.0932
"CDKN1C",1.74128,0.998643,1.80744,0.883988,1.78876,0.984494,1.49903,0.838069
"CDKN2A",1.19373,1.03878,1.22266,0.676751,2.08323,2.03014,0.556685,1.30451
"CDKN2AIP",2.51186,2.45322,2.54395,2.79757,2.15478,2.04572,2.64901,2.79703
"CDKN2AIPNL",21.6736,19.7525,21.0919,18.2431,19.8367,18.7373,18.9495,20.1699
"CDKN2B",0.825242,0.631405,0.694579,0.5726,0.543416,0.288032,0.541126,0.611603
"CDKN2C",9.7523,11.0968,10.564,11.8945,9.16363,10.4105,9.2381,10.973
"CDKN2D",0.92624,1.06477,0.812147,1.85793,0.768361,0.647599,0.441331,1.27259
"CDKN3",14.1622,13.7121,15.236,12.5834,13.6494,12.4658,12.4895,12.5152
"CDNF",0.110316,0.295794,0.33727,0.308507,0.174148,0.324188,0.367603,0.55689
"CDO1",0.703052,0.847982,0.669129,0.938132,0.691411,0.732291,0.195046,0.707864
"CDON",0.612851,0.824545,0.635563,0.725831,0.685189,0.803033,0.799747,0.791984
"CDR2L",8.71272,8.29157,9.46274,9.35956,11.1239,11.0204,8.95623,7.72463
"CDRT15",0,0,0,0,0,0,0,0
"CDRT15L2",0,0,0,0,0,0,0,0
"CDS1",0.0142027,0,0,0,0,0,0.0471654,0.0141962
"CDS2",34.3028,30.1731,36.7571,31.0159,36.6291,28.5102,35.1185,34.9365
"CDSN",0,0,0,0,0,0,0,0
"CDT1",16.734,13.7247,15.5398,17.882,15.9438,17.8432,14.4438,12.5161
"CDV3",47.3293,43.0267,49.3573,41.0793,45.5627,38.301,52.2417,42.5327
"CDX1",0,0,0,0,0,0,0,0
"CDX2",0,0,0,0,0,0,0,0
"CDX4",0,0,0,0,0,0,0,0
"CDY1",0,0,0,0,0,0,0,0
"CDYL",12.1049,10.1666,12.1294,11.1021,13.6153,10.6076,10.8605,10.777
"CDYL2",7.05422,5.78916,7.21894,5.3448,8.86733,7.1483,8.69736,7.51163
"CEACAM1",1.9144,3.12467,1.85401,3.61129,1.98434,3.21658,2.27963,3.20837
"CEACAM16",0,0,0.0844306,0.231582,0,0,0,0
"CEACAM18",0,0,0,0,0,0,0,0
"CEACAM19",13.0184,9.95792,13.0284,14.5238,15.7287,13.0685,16.6285,10.2922
"CEACAM20",0,0,0,0.073052,0.151326,0,0,0
"CEACAM21",1.59154,1.44109,1.33575,2.33272,2.04829,1.31621,1.91633,2.63972
"CEACAM3",0,0,0,0,0,0,0,0
"CEACAM4",0,0,0,0,0,0,0,0
"CEACAM5",0.0181413,0,0.0182562,0,0,0,0,0
"CEACAM6",0,0,0,0,0,0,0,0
"CEACAM7",0,0,0,0,0,0,0,0
"CEACAM8",0,0,0.0594471,0,0,0,0,0
"CEBPA",0.0258534,0,0,0.0238365,0.0269792,0.101503,0,0
"CEBPB",2.14227,1.63497,2.06787,1.77003,1.35747,1.59224,2.48298,1.95533
"CEBPD",0.712493,0.318449,0.121192,0.110873,0.688197,0.290724,0.923632,0.180025
"CEBPE",0,0,0,0,0,0,0,0
"CEBPG",4.43921,3.01592,4.29224,3.09561,3.43436,2.69728,4.16937,3.24831
"CEBPZ",3.90135,5.23865,4.29285,5.02651,3.72515,3.90147,3.42572,3.51935
"CECR2",1.04845,0.920478,1.12262,0.942736,1.15005,1.27155,1.24221,1.27262
"CEL",1.42587,1.39309,1.33454,1.56037,1.29932,1.72946,1.89324,2.0123
"CELA1",0,0,0,0,0,0,0,0
"CELA2A",0,0,0,0,0,0,0,0
"CELA2B",0,0,0,0,0,0,0,0
"CELA3A",0.177995,0.477804,0.367047,0.588254,0.283775,0.260938,0.495678,0.271828
"CELA3B",1.40616,0.75465,0.320969,1.90995,0.910427,0.99326,1.3041,0.877116
"CELF1",22.8207,19.438,24.1055,21.4095,24.1508,21.9349,23.3664,22.5709
"CELF2",15.3361,13.9027,14.9252,11.7639,15.7998,13.2665,16.186,14.0993
"CELF3",0,0.0272821,0,0,0,0.0500516,0.0140962,0.0254524
"CELF4",0,0,0,0.0151246,0,0.0161694,0.0182292,0
"CELF5",0.0256152,0,0.0458998,0,0.0392852,0,0,0
"CELF6",0.0233669,0.100269,0.137311,0.150888,0.260406,0.147282,0.181474,0.139882
"CELSR1",1.09542,1.425,1.39367,1.33927,1.3107,1.57143,1.14603,1.46768
"CELSR2",0.979601,0.860376,1.05996,1.462,1.38927,1.29739,1.01991,1.2079
"CEMP1",1.06119,1.195,0.756479,1.03787,0.613876,0.623798,0.824961,0.588968
"CEND1",5.3858,4.05269,5.27495,6.09856,4.54992,6.27496,4.40673,3.97808
"CENPA",16.2052,18.7272,23.4303,21.749,18.4827,17.4892,17.8094,21.3948
"CENPB",11.6834,11.8561,10.39,14.5142,13.8071,16.0494,11.861,10.9248
"CENPE",1.39341,1.70144,1.38056,1.43626,1.24495,1.30353,1.8356,1.51985
"CENPF",12.5609,12.7469,12.1969,11.9065,11.2263,12.4204,14.4158,12.8428
"CENPH",1.88363,2.30295,2.31349,2.04864,2.64005,1.42677,1.77299,1.31299
"CENPI",4.83357,4.748,4.88479,3.50679,3.99993,4.25039,5.15226,4.75086
"CENPK",7.2105,5.8955,7.57807,7.1912,5.71216,5.59385,9.59074,6.68123
"CENPL",4.08303,4.87563,6.07771,4.92399,4.16256,4.37343,4.94768,5.17162
"CENPM",32.9466,22.2374,21.0017,44.3929,25.1475,19.8485,23.1601,23.2308
"CENPN",39.4908,42.3543,48.7077,45.0061,36.8953,34.6369,45.4327,40.8559
"CENPO",10.4081,10.1161,10.7616,11.154,9.26622,10.0213,11.1242,10.0416
"CENPP",1.13297,1.09026,1.0439,0.936034,1.20005,1.35768,1.08455,1.26836
"CENPQ",0.487494,0.261299,0.617929,0.225978,0.425744,0.398339,0.360551,0.49043
"CENPT",9.63351,10.6323,10.0216,11.6606,11.4173,10.3877,11.2523,9.46106
"CENPV",1.36711,0.870766,1.50608,1.10412,1.00038,1.05225,1.00243,1.57125
"CENPW",18.5908,20.6219,21.9644,21.0789,23.5298,23.2424,16.5335,16.3022
"CEP104",6.01317,7.06625,7.04656,6.37666,7.4775,5.71744,6.38313,6.38665
"CEP112",0.991948,0.916143,1.00348,0.986329,0.987423,0.97901,1.3147,0.825777
"CEP120",3.95002,4.06806,4.23444,4.06361,3.82189,3.33468,3.88693,3.70785
"CEP128",1.17083,1.12114,1.28585,0.904672,0.820852,0.718408,1.24685,0.836187
"CEP135",2.09324,1.46464,1.90817,1.85386,1.84586,1.61526,1.90222,1.84421
"CEP152",0.720383,0.837705,0.694108,0.793023,0.718315,0.711965,0.737943,0.778995
"CEP164",4.42642,4.46834,4.59255,5.16071,4.88265,5.49794,4.08265,4.373
"CEP170",26.3342,23.0841,28.4081,23.9566,25.1684,21.1645,28.9416,25.3625
"CEP19",1.07405,0.778649,0.894186,1.02158,0.759457,1.30175,0.595328,1.01471
"CEP192",6.39007,8.21784,7.56065,9.02747,6.97477,8.69778,8.2658,7.72843
"CEP250",3.57001,4.55617,4.01748,4.46961,3.85141,5.02305,4.40486,4.52162
"CEP290",0.439052,0.410719,0.326086,0.47211,0.238769,0.196414,0.313791,0.380639
"CEP350",3.26825,3.19874,3.13507,2.86269,3.11305,2.60861,3.69692,3.76242
"CEP41",6.3187,5.94532,7.18662,6.59942,5.1588,5.32623,6.18944,6.57044
"CEP44",1.15898,1.13632,1.28758,0.920538,1.21319,0.911661,1.27846,1.34001
"CEP55",36.8777,34.7802,37.9994,32.285,33.9454,35.2098,41.0946,36.0554
"CEP57",7.3139,8.30235,7.32209,7.30213,6.79483,7.83993,8.58329,7.54586
"CEP57L1",3.16112,3.26332,3.71818,3.94748,2.39196,2.92364,2.66941,4.01325
"CEP63",2.34583,2.84572,1.48197,1.51724,1.33039,1.92574,2.3307,2.38506
"CEP68",18.2502,24.5603,18.4451,23.2163,21.6986,25.1116,19.7923,25.1217
"CEP70",2.98026,3.16095,3.6287,2.96672,3.25353,3.01263,3.39022,3.39631
"CEP72",0.70015,0.688522,0.477654,1.3578,0.67093,0.8516,1.00968,0.937372
"CEP76",2.08274,1.15916,0.792087,0.580075,2.36939,1.28265,0.8584,0.861353
"CEP78",6.50915,5.14944,6.29189,7.20822,6.07857,4.97573,6.14674,7.63153
"CEP85",4.11886,3.9193,4.65782,3.66112,3.58078,4.2277,3.80519,4.38071
"CEP85L",3.34627,2.75867,2.85958,2.17026,3.09464,1.98756,2.49752,2.95739
"CEP89",4.72614,5.39643,6.47552,6.65675,5.6886,5.02966,5.05157,7.64128
"CEP95",5.48705,5.61304,6.06021,4.78267,6.08692,4.38683,6.10682,5.79736
"CEP97",1.48371,1.56583,1.98426,1.61936,1.29157,1.41209,1.84448,2.06318
"CEPT1",6.2575,7.72968,6.44824,5.22165,6.34397,7.25086,6.39688,6.88923
"CER1",0.0621403,0,0,0,0,0,0,0.0628464
"CERCAM",15.2907,18.328,17.622,17.9225,16.3129,19.06,13.8941,14.0774
"CERK",35.6694,29.2411,36.979,31.3485,35.405,31.122,36.2818,31.1553
"CERKL",0.161872,0.0743264,0.116551,0.276893,0,0.0681025,0.128084,0.0694947
"CERS1",7.70411,8.45271,5.4503,7.03982,7.30843,6.83394,6.41412,8.05678
"CERS2",149.29,135.027,151.069,144.976,146.229,127.636,133.434,138.431
"CERS3",0,0,0,0,0,0,0,0
"CERS4",1.76585,1.81056,2.19841,1.45795,1.4067,3.65521,1.47126,1.42813
"CERS5",21.0858,19.8053,18.0929,20.5829,18.8502,21.0284,17.8559,20.0121
"CERS6",3.0266,4.03655,3.72597,3.38588,2.74807,3.28363,3.28729,4.42997
"CES1",0,0,0,0,0,0,0,0
"CES2",7.06276,7.94085,6.39851,7.19934,7.74422,7.84811,5.99161,6.64867
"CES3",0.0501206,0.245413,0.083478,0,0.0695534,0.0406883,0,0.10321
"CES4A",0.864022,0.641704,0.445946,0.963743,1.35765,0.877299,0.284662,0.666446
"CES5A",0,0,0,0,0,0,0,0
"CETN1",0,0,0,0,0,0,0,0
"CETN2",23.1938,22.9805,20.705,22.2861,20.3112,19.3033,22.1575,20.5123
"CETN3",2.57189,1.9843,2.23076,2.64746,0.937289,2.59364,1.61032,2.44957
"CETP",3.33822,2.45498,2.73151,2.86527,2.65094,3.48938,1.54837,2.89059
"CFB",0,0,0,0,0,0,0,0
"CFD",0,0.069927,0.199951,0,0.343964,0.382809,0.144911,0.197899
"CFDP1",19.5463,17.6234,19.7022,17.1263,12.8065,15.2318,16.4927,15.0124
"CFH",13.1057,11.9688,12.4395,11.7753,11.6325,10.5197,13.188,13.7705
"CFHR1",0,0,0,0,0,0,0.063149,0
"CFHR2",0,0,0,0,0,0,0,0
"CFHR3",0,0,0,0,0,0,0,0
"CFHR4",0,0,0,0,0,0,0,0
"CFHR5",0,0,0,0,0,0,0,0
"CFI",4.28735,3.88969,3.54164,4.50576,4.143,4.41158,3.95412,5.34457
"CFL1",4745.67,5541.01,5195.68,5018.06,5182.1,6147.36,5859.28,5806.96
"CFL2",31.8966,30.7195,33.2881,30.5731,29.5351,24.0912,32.6896,28.6042
"CFLAR",44.5199,40.4191,47.3904,36.2837,44.1072,38.3837,45.7443,42.1121
"CFP",0.266693,0.762504,0.496462,0.736897,0.233169,0.653599,0.345296,0.447591
"CFTR",0,0,0,0,0,0,0,0
"CGA",0,0,0,0.43879,0,0,0,0
"CGB1",0,0,0,0,0,0,0,0
"CGB2",0,0,0,0,0,0,0,0
"CGB5",0,0,0,0,0,0,0,0
"CGB7",0,0,0,0,0,0,0,0
"CGB8",0,0,0,0,0,0,0,0
"CGGBP1",25.0879,24.0765,26.6315,21.701,25.3486,21.528,28.425,25.2608
"CGN",0.203663,0.242237,0.0383503,0.233576,0.143689,0.262617,0.295866,0.200874
"CGNL1",17.7889,25.3973,15.4209,23.9048,18.5251,24.4143,15.1331,25.0069
"CGREF1",0.968553,1.81265,1.24835,1.61972,1.00482,1.64406,1.45219,1.02834
"CGRRF1",3.41027,5.49578,2.29785,4.98345,4.72195,1.79412,4.7036,4.50628
"CH25H",0.95178,0.396953,0.430757,0.246243,0.0556116,0.207218,0.117444,0.266778
"CHAC1",1.16998,1.36241,0.827393,1.35863,2.20675,1.30047,0.959819,1.70412
"CHAC2",4.57718,2.11355,3.19645,2.54016,2.80832,2.72476,3.47148,2.3428
"CHAD",0,0.133571,0,0.0385183,0.217684,0.0407211,0.138237,0
"CHADL",0.238509,0.255563,0,0.0244658,0.0553203,0.312131,0.0293656,0.186002
"CHAF1A",9.09699,7.51903,7.56469,7.97486,8.5515,8.24347,7.42994,7.09367
"CHAF1B",13.3168,11.0794,12.2849,11.6178,9.88899,11.7222,11.3305,11.0576
"CHAMP1",54.2316,45.6462,50.9454,50.8426,51.8126,44.0561,53.3305,46.0097
"CHAT",0,0,0,0,0,0,0,0
"CHCHD1",11.2639,16.5167,13.0682,10.8581,13.5691,16.5506,10.4819,14.3918
"CHCHD10",35.9565,44.5424,38.9279,41.7104,31.5225,50.4364,40.4026,39.9723
"CHCHD2",205.813,211.163,209.814,228.899,196.726,199.756,185.313,216.341
"CHCHD3",29.6869,26.4602,29.1018,27.1084,24.7219,23.4912,30.1674,28.3198
"CHCHD4",6.18183,7.97025,6.46671,5.8673,5.69631,7.11762,8.23837,6.91136
"CHCHD5",36.7681,38.8498,35.2045,41.5423,31.0622,39.2415,39.2579,33.1783
"CHCHD6",6.84882,7.62815,5.12828,10.4209,8.25535,9.02111,5.3833,9.21188
"CHCHD7",8.69465,7.49315,6.07415,7.63105,6.38377,6.40116,9.27603,7.96114
"CHD1",3.92687,3.84661,4.06055,2.85833,3.80276,3.42235,4.62716,3.69337
"CHD1L",6.92389,7.75475,7.52381,6.47429,6.99689,7.127,7.29,8.13077
"CHD2",13.1087,13.1376,13.1818,11.5864,13.7705,12.4998,12.5671,13.4842
"CHD3",39.5406,42.9899,40.2382,44.9249,44.06,45.5181,43.3025,42.97
"CHD4",45.385,53.7951,45.7438,52.5615,43.9251,55.7714,43.8878,46.4347
"CHD5",0.0194896,0.00695638,0.039072,0.0713607,0.00674186,0.00638492,0.0287469,0.0129627
"CHD6",7.97967,6.14763,8.25643,6.20044,6.5138,6.47553,7.77956,6.88654
"CHD7",8.55047,7.67163,10.6075,6.82301,9.29563,7.18474,9.2773,9.89143
"CHD8",16.6581,16.7163,19.0398,17.1274,17.27,16.4035,17.0716,17.3193
"CHD9",4.10096,4.64594,4.40945,4.01239,3.94634,4.10459,5.11327,4.80023
"CHDH",0.0175901,0.0376844,0.0176982,0,0.0549375,0,0,0.0351931
"CHEK1",9.04769,6.46161,9.54871,7.85176,8.83892,8.36311,9.46955,9.94072
"CHEK2",21.8329,20.2932,20.7052,28.0915,20.4558,23.5018,24.8684,18.9882
"CHERP",26.2076,24.1288,24.4962,27.8409,31.1876,33.8157,27.5906,26.3023
"CHFR",11.2654,9.99529,9.03857,11.2974,10.722,10.1367,9.83816,10.8733
"CHGA",0,0,0,0,0,0,0,0.0337589
"CHGB",0.0504527,0.135145,0.0763414,0,0.210561,0.0742841,0,0.151697
"CHI3L1",0,0,0,0,0,0,0,0
"CHI3L2",0,0,0,0,0,0,0,0
"CHIA",0,0,0,0,0,0,0,0
"CHIC1",3.27746,2.80781,3.06145,2.77622,2.96251,2.57514,3.2991,3.12966
"CHIC2",36.4875,33.9644,44.0181,36.4845,46.3406,31.8967,38.291,34.6295
"CHID1",103.359,91.4401,104.208,105.785,112.617,116.797,106.856,99.2689
"CHIT1",0,0,0,0,0,0,0,0
"CHKA",0.398345,0.271706,0.586669,0.904979,0.265324,0.710382,0.361441,0.218364
"CHL1",0,0,0,0,0,0,0.0290015,0
"CHM",4.5812,4.50177,4.52883,4.61693,5.02905,3.55374,4.36339,4.29795
"CHMP1A",19.4549,18.1734,17.3007,22.2229,21.648,18.2818,14.721,16.896
"CHMP1B",16.2771,18.0857,16.4864,17.3879,15.2776,15.1545,15.2554,17.0989
"CHMP2A",113.407,109.925,119.376,92.0084,99.36,102.588,97.6902,100.857
"CHMP2B",7.18314,6.85802,7.4476,7.53296,6.53427,6.07184,7.28176,6.09796
"CHMP4A",12.5304,12.7744,11.046,9.42139,9.33493,9.74424,10.3402,11.7315
